Subject,Object
Aguirre,Latin script
Ancient Greek,Greek alphabet
Ancient Greek,linb
Arabic,arab
Arabic,arabic alphabet
Arabic,arabic braille
Arteche,Latin script
Arthur,latin script
Austrian German,latin script
Bailyn,latin script
Black Speech,latin script
Black Speech,teng
Blissymbols,blis
Bolingbroke,Latin script
Burov,cyrillic
Danish,Latin script
de Alencar,Latin script
de Jong,Latin script
de Jonge,Latin script
de la Cruz,Latin script
de la Cueva,Latin script
de la Peña,Latin script
de la Puerta,Latin script
de la Rosa,Latin script
de la Torre,Latin script
de la Vega,Latin script
de las Cuevas,Latin script
de Lima,Latin script
Etxaide,Latin script
Feltham,Latin script
German,Latin script
Gillean,Latin script
Gilly,Latin script
Gooderham,Latin script
Hastie,Latin script
Helvetica,arab
Helvetica,latin script
Ido,latin script
Jiménez,Latin script
Joaquín,latin script
Kankanaey language,latin script
Kosaka,latin script
Lacunza,Latin script
Lascurain,Latin script
Latin,Latin script
Lawrance,Latin script
Leeming,Latin script
López,Latin script
McClung,Latin script
McGuire,Latin script
McLaughlin,Latin script
McManus,Latin script
Mendizabal,Latin script
Moksha,Cyrillic script
Munoz,Latin script
Ossa,Latin script
Ridgely,Latin script
Romansh,Latin script
Segura,Latin script
Shelden,Latin script
Stenhouse,Latin script
Tellechea,Latin script
Toki Pona,latin script
Toki Pona,sitelen pona
Toki Pona,sitelen sitelen
Udmurt,Cyrillic script
Udmurt,Udmurt writing
Univers,latin script
Western,Latin script
Wikidata,latin script
Zabaleta,Latin script
Zelaya,Latin script
К̆,Cyrillic script
Ӓ̄,Cyrillic script
Ԭ,Cyrillic script
器,Hanja
海,Hanja
漢,traditional Chinese characters
著,Hanja
Ꙣ,Cyrillic script
Ꙥ,Cyrillic script
Ꙧ,Cyrillic script
Ꚙ,Cyrillic script
