Subject,Object
Big Creek Bridge,Oregon Department of Transportation
Castle Drogo,National Trust
Cotter Bridge,Arkansas State Highway and Transportation Department
Faculdade Cásper Líbero,fundação cásper líbero
Genova Pra railway halt,Rete Ferroviaria Italiana
George Washington Bridge,Port Authority of New York and New Jersey
Golden Gate Bridge,"Golden Gate Bridge, Highway and Transportation District"
Hailes Abbey,national trust
Hardwick Hall,National Trust
Japan National Route 197,ehime prefecture
Japan National Route 197,"japanese ministry of land, infrastructure, transport and tourism"
Japan National Route 197,kochi prefecture
Japan National Route 197,"Ministry of Land, Infrastructure, Transport and Tourism"
Japan National Route 197,oita ken
Japan National Route 269,"japanese ministry of land, infrastructure, transport and tourism"
Japan National Route 269,kagoshima prefecture
Japan National Route 269,miyazaki
Japan National Route 295,chiba
Japan National Route 317,Ehime Prefecture
Japan National Route 338,aomori prefecture
Japan National Route 338,"japanese ministry of land, infrastructure, transport and tourism"
Japan National Route 350,"japanese ministry of land, infrastructure, transport and tourism"
Japan National Route 350,jp-15
Japan National Route 350,Niigata Prefecture
Japan National Route 390,okinawa prefecture
Japan National Route 436,hyogo
Japan National Route 436,Hyōgo Prefecture
Japan National Route 436,"japanese ministry of land, infrastructure, transport and tourism"
Japan National Route 436,kagawa prefecture
Japan National Route 499,Kagoshima Prefecture
Japan National Route 499,nagasaki prefecture
Japan National Route 57,"japanese ministry of land, infrastructure, transport and tourism"
Japan National Route 57,"Ministry of Land, Infrastructure, Transport and Tourism"
Kingston Lacy,National Trust
Little Miami Scenic Trail,clark county
Little Miami Scenic Trail,great parks
Little Miami Scenic Trail,greene county
Little Miami Scenic Trail,odnr
Marina di Maratea railway halt,Rete Ferroviaria Italiana
Oregon City Bridge,Oregon Department of Transportation
San Michele in Bosco railway halt,Rete Ferroviaria Italiana
Throgs Neck Bridge,MTA Bridges and Tunnels
Tintern Abbey,cadw
Verrazzano-Narrows Bridge,Metropolitan Transportation Authority
Villa Bonelli railway halt,Rete Ferroviaria Italiana
Yaquina Bay Bridge,Oregon Department of Transportation
