Subject,Object
Blansko,moravia
Brno,Moravia
Drahelčice,Bohemia
Hony,Bohemia
Horní Bezděkov,Bohemia
Jablonec nad Nisou,Bohemia
Jindřichovice pod Smrkem,bohemia
Kleny,Bohemia
Krnov,Czech Silesia
Litoměřice,bohemia
Miřejovice,Bohemia
Mladá Boleslav,Bohemia
Mostec,Bohemia
Mošnov,Moravia
Měchenice,Bohemia
Novosedlice,Bohemia
Nové Město pod Smrkem,bohemia
Popůvky,Moravia
Povrly,Bohemia
Proboštov,Bohemia
Přísnotice,Moravia
Rožmitál pod Třemšínem,Bohemia
Skrbeň,Moravia
Staré Křečany,bohemia
Střílky,moravia
Svinaře,Bohemia
Trutnov,bohemia
Uherské Hradiště,moravia
Vinné,Bohemia
České Budějovice,Bohemia
Štěpánkovice,Czech Silesia
