Subject,Object
10th arrondissement of Paris,18th arrondissement of Paris
11th arrondissement of Paris,10e arrondissement
11th arrondissement of Paris,10th arrondissement of Paris
11th arrondissement of Paris,12th arrondissement of paris
11th arrondissement of Paris,19th arrondissement of paris
11th arrondissement of Paris,20th arrondissement of paris
11th arrondissement of Paris,3rd arrondissement of paris
11th arrondissement of Paris,4th arrondissement of paris
12th arrondissement of Paris,11e arrondissement de paris
12th arrondissement of Paris,13th arrondissement of paris
12th arrondissement of Paris,20th arrondissement of paris
12th arrondissement of Paris,4th arrondissement of paris
12th arrondissement of Paris,5th arrondissement of paris
12th arrondissement of Paris,charenton-le-pont
1st arrondissement of Paris,2nd arrondissement of Paris
3rd arrondissement of Paris,1st arrondissement of Paris
3rd arrondissement of Paris,4th arrondissement of Paris
4th arrondissement of Paris,11e arrondissement de paris
4th arrondissement of Paris,11th arrondissement of Paris
4th arrondissement of Paris,12th arrondissement of paris
4th arrondissement of Paris,1st arrondissement of Paris
4th arrondissement of Paris,2e arrondissement
4th arrondissement of Paris,3rd arrondissement of Paris
4th arrondissement of Paris,5th arrondissement of paris
4th arrondissement of Paris,6th arrondissement of paris
5th arrondissement of Paris,1st arrondissement of Paris
6th arrondissement of Paris,1st arrondissement of Paris
Abangares Canton,Puntarenas Canton
Acomayo Province,Chumbivilcas Province
Adams County,York County
Adjara,ardahan
Adjara,artvin
Adjara,guria
Adjara,samcʻxe-javaxetʻi
Agia Sofia,Faneromeni
Agios Ioannis,Omerie
Aitkin County,Mille Lacs County
Akita,Yurihonjō
Alamosa County,Rio Grande County
Albalat dels Sorells,city of valencia
Albania,european union
Albania,montenegro
Albania,yugoslavia
Alberta,b.c.
Alberta,ca-nt
Alberta,ca-sk
Alkmaar,beemster
Alkmaar,"bergen, north holland"
Alkmaar,castricum
Alkmaar,dijk en waard
Alkmaar,heiloo
Alkmaar,koggenland
Alkmaar,uitgeest
Alkmaar,wormerland
Alkmaar,zaanstad
Allegheny County,Beaver County
Alt Empordà,baix empordà
Alt Empordà,garrotxa
Alt Empordà,gironès
Alt Empordà,pla de l'estany
Alt Empordà,rossello
Alt Empordà,vallespir
Alt Penedès,alt camp
Alt Penedès,anoia
Alt Penedès,Baix Llobregat
Alt Penedès,baix penedès
Alt Penedès,garraf
Amazonas,Acre
Amazonas,Amazonas Department
Amazonas,Pará
Amazonas,Rondônia
Amazonas,Roraima
Anambra State,coal city state
Anambra State,kogi state
Angelina County,Polk County
Anoia,alt camp
Anoia,alt penedès
Anoia,Bages
Anoia,baix llobregat
Anoia,conca
Anoia,segarra
Anoia,solsonès
Aomori Prefecture,akita prefecture
Aomori Prefecture,hokkaido
Aomori Prefecture,iwate prefecture
Arapahoe County,Denver County
Arnasco,Vendone
Ashburn,Poolesville
Askersund Municipality,Karlsborg Municipality
Aspen Hill,Glenmont
Aspen Hill,Leisure World
Aspen Hill,Rockville
Aston Rowant,crowell
Aston Rowant,lewknor
Aston Rowant,sydenham
Aston Rowant,tetsworth
Austria,br dtld.
Austria,cs
Austria,Czech Republic
Austria,sfr yugoslavia
Aveiro,Águeda
Avilés,Corvera de Asturias
Babuganj Upazila,barisal sadar upazila
Babuganj Upazila,gournadi upazila
Babuganj Upazila,jhalakathi sadar
Babuganj Upazila,muladi upazila
Babuganj Upazila,wazirpur
Baca County,Morton County
Baca County,Stanton County
Baca County,Union County
Bacolod,Murcia
Bacolod,Talisay
Baden District,Bruck an der Leitha
Baden District,Sankt Pölten-Land District
Baden District,Wiener Neustadt-Land District
Baden-Württemberg,aargau
Baden-Württemberg,acal
Baden-Württemberg,alsace
Baden-Württemberg,bale-ville
Baden-Württemberg,bas-rhin
Baden-Württemberg,basel-landschaft
Baden-Württemberg,bavaria
Baden-Württemberg,c.sh
Baden-Württemberg,canton of thurgau
Baden-Württemberg,canton of zurich
Baden-Württemberg,de-rp
Baden-Württemberg,greater-hessen
Baden-Württemberg,haut-rhin
Baden-Württemberg,ländle
Bages,anoia
Bages,baix llobregat
Bages,berguedà
Bages,lluçanès
Bages,moianès
