Subject,Object
0,wikipedia:wikiproject mathematics
1,wikipedia:wikiproject mathematics
1,wikipedia:wikiproject numbers
2,wikipedia:wikiproject mathematics
3,wikipedia:wikiproject mathematics
4,wikipedia:wikiproject mathematics
5,wikipedia:wikiproject mathematics
7,wikipedia:wikiproject mathematics
Aaron Clauset,wikipedia:wikiproject mathematics
Afghanistan,WikiProject Afghanistan
Australia,wikiproject countries
Austria,wikipedia:wikiproject austria
Cameroon,wikiproject countries
Coin,wikipedia:wikiproject mathematics
Dobrich,wikipedia:wikiproject bulgaria
Gravitational lens,wikipedia:wikiproject mathematics
Heinrich Louis d'Arrest,wikipedia:wikiproject mathematics
India,wikiproject asia
India,wikiproject countries
Italy,wikiproject countries
Italy,WikiProject Italy
Japan,wikiproject asia
Japan,wikiproject countries
Japan,WikiProject Japan
Klosterneuburg,wikipedia:wikiproject austria
Libya,wikiproject countries
Morocco,wikiproject countries
New Zealand,wikiproject countries
Norway,WikiProject Norway
Sandanski,wikipedia:wikiproject bulgaria
SymPy,wikiproject informatics/software
Thailand,WikiProject Thailand
Turkey,wikiproject asia
Turkey,wikiproject assyria
Turkey,wikiproject caucasia
Turkey,wikiproject countries
Turkey,wikiproject europe
Turkey,wikiproject kurdistan
Turkey,WikiProject Turkey
Ukraine,wikipedia:wikiproject ukraine
Vatican City,wikiproject countries
Vidin Province,wikipedia:wikiproject bulgaria
Vietnam,wikiproject asia
Vietnam,wikiproject countries
