Subject,Object
Erik Dahlbergsallén,Valhallavägen
Erik Dahlbergsgatan,Lidingövägen
Erik Dahlbergsgatan,Valhallavägen
Japan National Route 197,Japan National Route 33
Japan National Route 269,Japan National Route 10
Japan National Route 338,Japan National Route 45
Japan National Route 350,Japan National Route 8
Japan National Route 390,Port of Ishigaki
N282 road,N285 road
N283 road,N3 road
N287 road,N174 road
Odengatan,Valhallavägen
RB 11,Cottbus Hauptbahnhof
RB 12,Ostkreuz
RB 13,S+U Jungfernheide
RB 25,Ostkreuz
RB 26,Ostkreuz
RB 31,Dresden Central Station
RB 51,Rathenow railway station
RB 52,Brandenburg Central Station
RB 55,Hennigsdorf station
RB 56,Bad Bentheim station
RB 6,Eisenach station
RB 63,Eberswalde Central Station
RB 7,Göttingen station
