Subject,Object
.us,america
105 Mile Post Indian Reserve No. 2,Canada
10th Chess Olympiad,Finland
10th International Conference on Social Informatics,Russia
11th arrondissement of Paris,france
11th U-boat Flotilla,german reich
12th arrondissement of Paris,france
12th Conference on Language Resources and Evaluation,France
14th Chess Olympiad,Germany
16th Street Baptist Church bombing,United States of America
1796 United States presidential election,america
1796 United States presidential election,United States of America
1800 United States presidential election,United States of America
1804 United States presidential election,United States of America
1808 United States presidential election,United States of America
1812 United States presidential election,america
1812 United States presidential election,United States of America
1896 United States presidential election in Arkansas,United States of America
1897 European Rowing Championships,italia
1905 Irish Open Badminton Championships,Ireland
1911 Swedish general election,Sweden
1922 European Rowing Championships,kingdom of spain
1930 European Rowing Championships,belgium
1931 European Rowing Championships,france
1933 Irish Open Badminton Championships,Ireland
1934 Irish Open Badminton Championships,Ireland
1935 Irish Open Badminton Championships,Ireland
1936 Irish Open Badminton Championships,Ireland
1936 Winter Olympics,German Reich
1937 Irish Open Badminton Championships,Ireland
1938 Irish Open Badminton Championships,Ireland
1938 Swedish Badminton Championships,Sweden
1939 Irish Open Badminton Championships,Ireland
1940 Swedish Badminton Championships,Sweden
1940 United States presidential election,United States of America
1942 Swedish Badminton Championships,Sweden
1944 Swedish Badminton Championships,Sweden
1945 Danish Folketing election,danemark
1945 Danish Folketing election,Denmark
1946 Swedish Badminton Championships,Sweden
1947 Danish Folketing election,Denmark
1947 Irish Open Badminton Championships,Ireland
1948 Irish Open Badminton Championships,Ireland
1948 Winter Olympics,Switzerland
1949 Filipino Badminton Championships,Philippines
1949 Irish Open Badminton Championships,Ireland
1950 Danish Folketing election,Denmark
1950 Filipino Badminton Championships,Philippines
1950 Irish Open Badminton Championships,Ireland
1951 Filipino Badminton Championships,Philippines
1951 Liège–Bastogne–Liège,belgium
1952 Filipino Badminton Championships,Philippines
1952 Liège–Bastogne–Liège,belgium
1952 Winter Olympics,Norway
1953 Danish Folketing election,Denmark
1953 Danish general election,danish commonwealth
1953 Danish general election,Denmark
1953 European Rowing Championships,danemark
1954 European Rowing Championships,holland
1958 Milan–San Remo,italia
1959 Scottish Open Badminton Championships,United Kingdom
1960 Danish general election,Denmark
1960 Scottish Open Badminton Championships,United Kingdom
1961 Scottish Open Badminton Championships,United Kingdom
1962 European Athletics Championships,sfr yugoslavia
1962 US Open Badminton Championships,United States of America
1962 Vuelta a Guatemala,Guatemala
1963 Danish Badminton Championships,Denmark
1963 Uber Cup,United States of America
1963 Vuelta a Guatemala,Guatemala
1964 Danish general election,Denmark
1964 Dutch Grand Prix,Netherlands
1964 European Rowing Championships,holland
1964 Scottish Open Badminton Championships,United Kingdom
1964 United Kingdom general election,g b
1964 Vuelta a Guatemala,Guatemala
1965 Danish Badminton Championships,Denmark
1965 Dutch Grand Prix,Netherlands
1965 Scottish Open Badminton Championships,United Kingdom
1965 Vuelta a Guatemala,Guatemala
1966 Danish Badminton Championships,Denmark
1966 Danish general election,Denmark
1966 Italian Grand Prix,Italy
1966 Scottish Open Badminton Championships,United Kingdom
1966 Uber Cup,New Zealand
1966 Vuelta a Guatemala,Guatemala
1967 Dutch Grand Prix,Netherlands
1967 Scottish Open Badminton Championships,United Kingdom
1967 Vuelta a Guatemala,Guatemala
1968 Danish Badminton Championships,Denmark
1968 European Indoor Games,kingdom of spain
1968 Italian Grand Prix,Italy
