Subject,Object
2017 Ladies Tour of Norway,Jochen Dornbusch
2018 Ladies Tour of Norway,Allan Davis
2019 Ladies Tour of Norway,Giorgia Bronzini
AG2R La Mondiale,Cyril Dessel
AS Béziers Hérault,David Aucagne
Associazione Calcio Milan,Stefano Pioli
Bristol Bears,Pat Lam
CA Brive,Jeremy Davidson
Denmark national football team,"bo ""bosse"" johansson"
Denmark national football team,brian riemer
Denmark national football team,josef piontek
Denmark national football team,kasper hjulmand
Denmark national football team,lars knudsen
Denmark national football team,morten olsen
Denmark national football team,morten wieghorst
Denmark national football team,ricardo
Denmark national football team,åge fridtjof hareide
Deportivo de La Coruña,borja jiménez sáez
Deportivo de La Coruña,el mago de castrofeito
Deportivo de La Coruña,helenio herrera
Deportivo de La Coruña,imanol idiakez
Deportivo de La Coruña,jose luis marti ooo
Deportivo de La Coruña,juan antonio albacete anquela
Deportivo de La Coruña,luis cesar sampedro
Deportivo de La Coruña,natxo gonzález
Deportivo de La Coruña,rubén alfonso de la billetera fernández
Deportivo de La Coruña,óscar cano
Deportivo de La Coruña,óscar gilsanz
Derry City F.C.,Declan Devine
Direct Énergie,Jean-René Bernaudeau
Exeter Chiefs,Rob Baxter
FC Grenoble,Stéphane Glas
French Football Federation,didier claude deschamps
Groupama-FDJ,Jussi Veikkanen
Harlequin F.C.,Paul Gustard
Herforder SV Borussia Friedenstal,Jürgen Prüfer
HP BTP–Auber 93,Stephan Gaudry
Inter Milan,Antonio Conte
Inter Milan,gigi radice
Inter Milan,giovanni trapattoni
Inter Milan,helenio herrera
Inter Milan,ilario castagner
Inter Milan,stefano pioli
Kopparbergs/Göteborg FC,Torbjörn Nilsson
Leicester Tigers,geordan edward andrew murphy
Leicester Tigers,Geordan Murphy
Leicester Tigers,richard eric peter wigglesworth
Leicester Tigers,stephen william borthwick
Liverpool F.C.,Jürgen Klopp
Nea Salamis Famagusta FC,Savvas Poursaitidis
Portland Thorns FC,Cindy Parlow Cone
RC Toulonnais,Patrice Collazo
Rugby Rovigo,Umberto Casellato
SC Freiburg,Milorad Pilipović
Spain women's national football team,ignacio quereda
Spain women's national football team,jorge vilda
Spain women's national football team,montse tomé
Worcester Warriors,Rory Duncan
