Subject,Object
Audi,boerse frankfurt - regulierter markt
BNP Paribas,clearnet
BNP Paribas,london stock exchange
BNP Paribas,tokyo stock exchange
Citigroup,big board
Citigroup,tokyo stock exchange
Dr Pepper Snapple Group,big board
H&M,nasdaq omx stockholm ab
H&M,Stockholm Stock Exchange
Itaú Unibanco,b3
Itaú Unibanco,big board
Komerční banka,burza cenných papírů praha
Komerční banka,rm-system czech stock exchange
Magnit,Moscow Exchange
Nintendo,boerse frankfurt - regulierter markt
Nintendo,tokyo stock exchange
Santander Brasil,b3
Santander Brasil,big board
Scotiabank,big board
Siemens,big board
Siemens,boerse frankfurt - regulierter markt
Sony,big board
Sony,tokyo stock exchange
Tesco,Euronext Dublin
Visa Inc.,big board
Vodafone,big board
Vodafone,london stock exchange
Volkswagen Group,boerse frankfurt - regulierter markt
Volkswagen Group,tokyo stock exchange
