Subject,Object
Autonomy Liberty Participation Ecology,social democracy
Centre Union,liberalism
Civil Will-Green Party,green liberalism
Earth Party,green conservatism
Ecologist Greens,subsidiarity
"Ecologist Party ""The Greens""",green politics
German Democratic Party,left-liberalism
German Democratic Party,liberalism
German Democratic Party,republican ideology
German People's Party,civic nationalism
German People's Party,conservative liberalism
German People's Party,economic liberalism
German People's Party,liberal nationalism
Green Party,green politics
Green Party of the United States,eco-socialism
Greens of Serbia,green politics
Hezbollah,Arab nationalism
Independent Democrats,social democracy
Kurdistan Workers' Party,anti-capitalism
Kurdistan Workers' Party,apoism
Kurdistan Workers' Party,democratic socialism
Kurdistan Workers' Party,jineology
Kurdistan Workers' Party,kurdish nationalism
Kurdistan Workers' Party,left-wing nationalism
Kurdistan Workers' Party,libertarian municipalism
Latvian Green Party,green conservatism
Left-Green Movement,feminism
Liberal Party,social liberalism
Liberal Party of Switzerland,liberalism
Movement of Ecologists — Citizens' Cooperation,green politics
National Alliance of Liberals,liberalism
Party of Greens of Ukraine,green politics
Socialists - Citizens for Change parliamentary group,Catalan nationalism
Socialists - Citizens for Change parliamentary group,democratic socialism
Socialists - Citizens for Change parliamentary group,Europeanism
Socialists and United to Advance Parliamentary Group,Catalan nationalism
Socialists and United to Advance Parliamentary Group,Europeanism
Socialists and United to Advance Parliamentary Group,federalism
Uri Party,left-liberalism
Uri Party,social liberalism
Whigs,Whiggism
Youth Party – European Greens,green politics
