Subject,Object
KV10,Edward R. Ayrton
KV10,otto j. schaden
KV11,belzoni
KV11,Giovanni Battista Belzoni
KV13,Hartwig Altenmüller
KV15,dr. howard carter
KV15,Howard Carter
KV18,dr. howard carter
KV18,Howard Carter
KV18,susanne bickel
KV19,belzoni
KV19,"burton, james, 1788-1862"
KV19,dr. howard carter
KV19,Howard Carter
KV42,dr. howard carter
KV42,Howard Carter
KV42,v.loret
KV46,James Quibell
KV47,dr. howard carter
KV47,edward r. ayrton
KV47,harry burton
KV47,Howard Carter
Pompeii,Giuseppe Fiorelli
Satricum,Conrad M. Stibbe
Verulamium,Mortimer Wheeler
WV22,dr. howard carter
WV22,Howard Carter
WV22,jiro kondo
WV22,sakuji yoshimura
WV22,theo. m. davis
