Subject,Object
.us,us domain name
1995 UCI Road World Championships,cm
2006 UCI Road World Championships,cm
2006 UCI Road World Championships – Women's road race,cm
2011 UCI Road World Championships,cm
2012 UCI Road World Championships,cm
2013 Eneco Tour,2.uwt
2016 Tour de France,2.uwt
2016 Volta a Catalunya,2.uwt
2016 Volta a Portugal,2.1
2017 Presidential Tour of Turkey,2.uwt
2017 Tirreno–Adriatico,2.uwt
2017 Tour Down Under,2.uwt
2017 Tour of the Basque Country,2.uwt
2017 Volta a Catalunya,2.uwt
2017 Vuelta a España,2.uwt
2018 Le Samyn,1.1
2018 Paris–Troyes,1.2
2018 Presidential Tour of Turkey,2.uwt
2018 Tour Down Under,2.uwt
2018 Tour of the Basque Country,2.uwt
2018 UCI Road World Championships – Women's road race,cm
2018 Volta a Catalunya,2.uwt
2018 Vuelta a España,2.uwt
2019 Le Samyn,1.1
2019 UCI Road World Championships – Women's road race,cm
2020 Le Samyn,1.1
21 cm Mörser 18,210 mm artillery
5th power,number
7.5 cm Gebirgsgeschütz 36,mountain gun
7.5 cm leichtes Infanteriegeschütz 18,infantry gun
7.5 cm Pak 40,anti-tank gun
7.5 cm PaK 41,anti-tank gun
anterior auricular muscle,extrinsic auricular muscle
Aquaculture,agriculture
Aquaculture,fishing and aquaculture
aquathlon,multisport sport
Arabic,semitic
Aréthuse-class submarine,attack submarine
Astrolabe,astronomical instrument
Astrolabe,clinometer
Austrian German,german
Austrian German,high german
barium-127m,barium
barium-129m,barium
barium-131m,barium
barium-133m,barium
biophysics,biology
Black Knights' Tango,1. d4 nf6
Black Knights' Tango,Indian Defense
Blender,appliance
Blender,blade grinder
Blender,cooking appliance
Blender,cooking tool
Blender,small appliance
Boucles de la Mayenne,2.1
Boucles de la Mayenne,2.pro
brain development,animal organ development
caesium-146,dasdasj
caesium-147,dasdasj
caesium-148,dasdasj
caesium-149,dasdasj
caesium-150,dasdasj
caesium-151,dasdasj
californium-239,californium
californium-240,californium
californium-241,californium
californium-242,californium
Cameo,apple
cerium-122,cerium
cerium-124,cerium
cerium-125,cerium
cerium-126,cerium
cerium-127,cerium
cerium-128,cerium
cerium-129,cerium
cerium-130,cerium
cerium-131,cerium
cerium-132,cerium
Chitinase II domain,"Glycoside hydrolase family 18, catalytic domain"
Churra,sheep
châteauesque,Renaissance Revival architecture
citric acid,tricarboxylic acid
class,abstract object
Coin,cash
Coin,coin-shaped object
Coin,collectable
Coin,collection item
Coin,piece of sculpture
Cripps Pink,apple
curry powder,food
Cyrillic script,natural writing system
Daphné-class submarine,attack submarine
day,time interval
Delirium,cognition disorder
Delirium,confused
Delirium,neurological and physiological symptom
difference,set
digestive system process,system process
diving,water sport
Earthquake Baroque,baroque architecture
ecology,biology
egg,food
egg white,food
electronics,applied physics
Elstar,apple
enneadecagonal number,polygonal number
Est 1002 to 1005,tender locomotive
Est 2601 and 2602,compound locomotive
Eternals,comics character
eugenol,allergen
falsity,proposition
fourth power,number
Foxtrot-class submarine,attack submarine
fried rice,rice dish
Friendship People North-Caucasus Stage Race,CN
Fujifilm X-A3,dslm
Fujifilm X-T100,dslm
Fujifilm X-T2,dslm
Gamma Doradus variable,p
gastrocnemius muscle,superficial muscle of posterior compartment of leg
German,Austrian German
Girafarig,game character
Gloster,apple
GNU Emacs,app layer
Good Friday,f
Grand Prix Elsy Jacobs,1.1
Grand Prix Elsy Jacobs,2.1
Grand Prix Elsy Jacobs,2.pro
Gravitational lens,astronomical bodies
Haubitze M1,siege howitzer
heart contraction,heart process
"Hedgehog protein, Hint domain",Hedgehog/Intein (Hint) domain
Helvetica,gothic
hendecagonal number,polygonal number
Hepplewhite,neoclassicism
hexagonal number,polygonal number
Hotel-class submarine,ballistic missile submarine
hour,time interval
House,architectural structure
House,dwelling
icosihenagonal number,polygonal number
icositrigonal number,polygonal number
Idared,apple
Immunoglobulin subtype,Immunoglobulin-like domain
Iran at the FIFA World Cup,iran fc
Irish Gambit,1. e4 e5 2. nf3
Irish Gambit,King's Knight Opening
Islamic art of the Emirate and the Caliphate,Islamic art
ISU Judging System,scoring system
İstanbul Cup,WTA tennis tournament
Judicator Caste,unit
Katowice Open,WTA tennis tournament
kindness,positive emotion
Kobben-class submarine,submarine
Ladies Tour of Norway,2.1
lanthanum-127,lanthanum
lanthanum-128,lanthanum
lanthanum-129,lanthanum
lanthanum-131,lanthanum
lanthanum-132,lanthanum
lanthanum-133,lanthanum
lanthanum-134,lanthanum
lanthanum-140,lanthanum
lanthanum-141,lanthanum
lanthanum-142,lanthanum
lead-181,lead
lead-182,lead
lead-183,lead
lead-184,lead
lead-185,lead
lead-186,lead
lead-187,lead
lead-188,lead
lead-189,lead
lead-190,lead
lead-191,lead
lead-192,lead
lead-194,lead
lead-196,lead
lead-202,lead
lead-204,lead
lead-210,lead
Linux,*nix
Linux,app layer
Linux,collaborative work
Linux,effort
Linux,free software
Lisitsin Gambit,1. nf3
Lisitsin Gambit,Zukertort Opening
Los Angeles-class submarine,nuclear-powered attack submarine
Lotto-Decca Tour,2.1
lung development,animal organ development
M1903 Springfield,repeating rifle
M2,heavy machine gun
Magnemite,game character
Magnezone,game character
Malaysian Open,WTA tennis tournament
Marauders,wizard in the Harry Potter universe
maternal grandparent,grandparent
maternal great-grandparent,great-grandparent
Microsoft Windows,app layer
Microsoft Windows,operating system
Mosan art,Romanesque art
MS-DOS,app layer
National Historic Landmark,listed on the national register of historic places
Nikon Coolpix P900,bridge camera
Nikon Coolpix P900,digicam
Nikon D3400,d-slr
Nord 3.101,compound locomotive
Nord 3.1401 and 3.1402,compound locomotive
Nord 3.1501 and 3.1502,tender locomotive
Nord 3.999,compound locomotive
Nottingham Open,tennis tournament
octagonal number,polygonal number
Ogre,giant
Ogre,legendary humanoid
Ohio state park,state park (united states of america)
Ontario Cottage,Regency architecture
Ouest 901 and 902,compound locomotive
palladium-107,palladium
palladium-109,palladium
palladium-114,palladium
palladium-115,palladium
palladium-116,palladium
palladium-117,palladium
palladium-118,palladium
palladium-119,palladium
palladium-120,palladium
palladium-121,palladium
palladium-122,palladium
palladium-123,palladium
palladium-124,palladium
palladium-125,palladium
palladium-126,palladium
palladium-128,palladium
palladium-91,palladium
palladium-92,palladium
parent,first-degree relative
Passepied,ballroom dance
Passepied,classical ballroom music
Passepied,ethnic dance
passion,emotion
paternal great-grandparent,great-grandparent
pessimism,attitude
Pinova,apple
PLM 241.B.1,compound locomotive
PLM 6001,compound locomotive
PLM C.1 and C.2,compound locomotive
praseodymium-129,praseodymium
praseodymium-131,praseodymium
praseodymium-133,praseodymium
praseodymium-144,praseodymium
President of the United States,administrator of executive government
President of the United States,chief of state
President of the United States,president
Process,act
Process,process
radon-210,radon
radon-211,radon
radon-212,radon
radon-213,radon
ras el hanout,spice mix
Remembrance Day,armistice day
Renaissance architecture,art of the renaissance
Resolution class submarine,ballistic missile submarine
RNA polymerase sigma-70,RNA polymerase sigma-70 like domain
Romanesque art,medieval art
Rowing at the Asian Games,rowing competition
rubidium-80,rubidium
rubidium-83,rubidium
rubidium-84,rubidium
rubidium-85,rubidium
rubidium-88,rubidium
rubidium-89,rubidium
