Subject,Object
Abraham,amasla
Abraham,Amasla'i
Aegina,Metope
Aeëtes,antiope
Aeëtes,persa
Aragorn,Gilraen
Arya Stark,Catelyn Stark
Asterodeia,Tethys
Barry Allen,nora allen
Bart Simpson,Marge Simpson
Bran Stark,Catelyn Stark
Corcyra,Metope
Danny Torrance,Wendy Torrance
David,Nitzevet
Ender Wiggin,Theresa Wiggin
Erendis,Núneth
Faramir,finduilas
Ishmael,hagar
Jacob,rebecca
Jehoshaphat,azubah
Joaquin de la Vega,Elena de la Vega
Jokshan,keturah
Joseph,Mangel
Krishna,devakī
Levi,leah
Lisa Simpson,Marge Simpson
Luke Skywalker,padme amidala
Moses,Jochebed
Nereus,Gaia
Nereus,Tethys
Princess Leia,padme amidala
Robert Arryn,Lysa Arryn
Tar-Ancalimë,Erendis
Tethys,Gaia
Thor,erda
Thor,fjörgyn
Éowyn,Théodwyn
