Subject,Object
Alberta,english
Alicante,castilian
Anambra State,english
Argentina,castilian
Ashkelon,hebrew
Asmara,arabian
Asmara,english
Atlanta,english
Australia,English
Austria,german
Bali,bahasa
Barcelona,castilian
Berlin,german
Bern,german
Biel/Bienne,french
Biel/Bienne,german
Borno State,english
Botswana,english
Bristol,english
Cameroon,english
Cameroon,french
canton of Bern,French
Canton of Geneva,French
Canton of Vaud,French
Central African Republic,french
Chad,arabian
Chad,french
Court-Saint-Étienne,french
Duchy of Brunswick,German
Duchy of Parma,Latin
Duchy of Saxe-Meiningen,German
Ebonyi State,english
Enugu State,english
Federated States of Micronesia,english
Florida,english
France,french
Fribourg,french
Fribourg,german
Geneva,french
Ghana,english
Gmunden,german
Gothenburg,svenska
Hualqui,castilian
Idaho,english
Illinois,ame
Illinois,english
India,english
Iraq,arabian
Iraq,kurdi
Israel,arabian
Israel,hebrew
Italy,italian
Jeddah,arabian
Kartal,anatolian turkish
Kazakhstan,russian
Kentucky,english
Kingdom of Iraq,arabian
Kokkola,svenska
Konstanz,german
Kraków,polish
Kurdistan Region,arabian
Kurdistan Region,kurdi
Kyrgyzstan,russian
La Paz,castilian
Leeds,english
Lesotho,english
Libya,arabian
London,english
Mandatory Iraq,arabian
Mandatory Iraq,english
Massachusetts,english
Mauritius,english
Mauritius,french
Morocco,arabian
Morocco,standard moroccan tamazight
Nazi Germany,german
Netherlands,english
Neuchâtel,french
New York City,english
New Zealand,english
Palau,english
Paraguay,castilian
Peru,castilian
Philippines,fil
Poland,belarus language
Poland,polish
Port Moresby,english
Punta Arenas,castilian
Quebec,french
Rome,italian
Saint Helena,english
Sandanski,bulgarian
Saxe-Weimar-Eisenach,German
Schwaz,german
South Georgia and the South Sandwich Islands,english
Soviet Union,belarus language
Soviet Union,russian
Soviet Union,ukrainian
Spain,castilian
Stoumont,french
Strasbourg,french
Sweden,ashkenazish
Sweden,svenska
Tel Aviv,hebrew
Temuco,castilian
Ticino,Italian
Turkey,anatolian turkish
Uganda,english
Uganda,kiswahili
Ukraine,ukrainian
United Kingdom,english
United Kingdom of Great Britain and Ireland,english
Vancouver,english
Vatican City,french
Vatican City,italian
Vatican City,latin
Warsaw,polish
Winnenden,german
Winnipeg,english
Yavoriv Raion,ukrainian
Yekaterinburg,russian
Zambia,english
