Subject,Object
Acomayo Province,Acomayo
Adams County,Gettysburg
Adjara,batoum
Ajka District,Ajka
Alamosa County,Alamosa
Albania,tirana
Allegheny County,Pittsburgh
Alt Penedès,Vilafranca del Penedès
Alto Mijares,Montán
Ambatomainty,Ambatomainty
Ambilobe,Ambilobe
Andramasina,Andramasina
Andrés Ibáñez Province,Santa Cruz de la Sierra
Anoia,Igualada
Arapahoe County,Littleton
Argentina,buenos aires
Arivonimamo,Arivonimamo
Aroma Province,Sica Sica Municipality
Askersund Municipality,Askersund
At-Bashi District,At-Bashi
Atchampet mandal,Atchampet
Atsimo-Andrefana,Toliara
Atsimo-Atsinanana,Farafangana
Australia,canberra
Austria,vienna
Ayérou Department,Ayérou
Azuay Province,Cuenca
Baca County,Springfield
Baden District,Baden bei Wien
Baden-Württemberg,stuttgart
Baix Camp,Reus
Baix Llobregat,Sant Feliu de Llobregat
Baix Penedès,el vendrell
Baktalórántháza District,Baktalórántháza
Balassagyarmat District,Balassagyarmat
Balatonalmádi District,Balatonalmádi
Balleyara Department,Balleyara
Banibangou Department,Banibangou
Bankilaré Department,Bankilaré
Beersel,Beersel
Belbédji Department,belbedji
Belbédji Department,Belbédji
Beni Suef Governorate,Beni Suef
Berkshire,reading
Beszterce-Naszód County,Bistrița
Blansko District,blansko
Bludenz District,Bludenz
Boden Municipality,Boden
Boeny,Mahajanga
Bongolava,Tsiroanomandidy
Borgholm Municipality,Borgholm
Boutlélis District,Boutlélis
Brasschaat,Brasschaat
Bregenz District,Bregenz
Breisgau-Hochschwarzwald,freiburg
Brézina District,brezina
Brézina District,Brézina
Byčycha Sieĺsaviet,Byčycha
Böblingen,Böblingen
Candelaria department,Santa Ana
Caseros Department,Casilda
Castiraga Vidardo,vidardo
Central Denmark Region,viborg
Chad,n'djamena
Charlotte County,Punta Gorda
Chaumont-Gistoux,Chaumont-Gistoux
Chellala District,Chellala
Chester County,West Chester
Cheyenne County,Cheyenne Wells
Chiclayo Province,Chiclayo
Chornomorske Raion,Chornomorske
Chuy District,Tokmok
Clay County,Clay
Commonwealth of the Philippines,city of manila
Conejos County,Conejos
Costilla County,San Luis
Court-Saint-Étienne,Court-Saint-Étienne
Czech Republic,city of prague
Czechoslovakia,city of prague
Dalarna County,Falun
Damagaram Takaya Department,damagaram ta kaya
Damagaram Takaya Department,Damagaram Takaya
Delta County,Delta
Dolores County,Dove Creek
Dornala mandal,Dornala
Dornbirn District,Dornbirn
Dornod Province,Choibalsan
Doŭsk Sieĺsaviet,Dowsk
Drogenbos,Drogenbos
Ebonyi State,abakaliki
Eddy County,New Rockford
El Vendrell,el vendrell
Engure Municipality,Smārde
Ennepe-Ruhr-Kreis,Schwelm
Enugu State,enugu
Esch-sur-Sûre,eschdorf
Esteban Arce Province,Tarata
Fayette County,Fayetteville
Feldkirch District,Feldkirch
Fier District,fier
Florida,tallahassee
France,algiers
France,augusta
France,berceau-de-la-liberté
France,bordeaux
France,city of light
France,tours
Fukuoka,tenjin
Garraf,vilanova
Garraf,Vilanova i la Geltrú
Gdyel District,Gdyel
General López Department,Melincué
Gilmer County,Glenville
Gmunden District,Gmunden
Goiás,goiania
Gothenburg Municipality,Gothenburg
Gothèye Department,Gothèye
Graz-Umgebung District,Graz
Greenland,godthåb
Guayas Province,Guayaquil
Gömör és Kis-Hont County,Rimavská Sobota
Hancock County,New Cumberland
Hardin County,Kountze
Harrison County,Clarksburg
Hidaka Subprefecture,Urakawa
Hidalgo County,Edinburg
Hinsdale County,Lake City
Hunyad County,Deva
Háromszék County,Sfântu Gheorghe
Ikast-Brande Municipality,ikast
Illinois,calhoun
Incourt,Incourt
India,nai dilli
Iraq,bagdad
Israel,tel aviv
Italy,city of seven hills
Italy,firenze
Jackson County,Ripley
Janakavarampanguluru mandal,Janakavaram Panguluru
Japan,edo
Jennersdorf District,Jennersdorf
Jönköping County,Jönköping
Kagoshima Prefecture,kagoshima
Kamikawa Subprefecture,Asahikawa
Kamin-Kashyrskyi Raion,Kamin-Kashyrskyi
Khovd Province,Khovd
Kingdom of Iraq,bagdad
Kingdom of Iraq,Baghdad
Kingdom of Italy,Rome
Kingdom of the Netherlands,a'dam
Kiskunfélegyháza District,kiskunfelegyhaza
Kit Carson County,Burlington
