Subject,Object
A'a Trail,Bonito Lava Flow
Albania,balcans
Albania,"europe, southern"
Alcanada,Majorca
Antarctica,austral hemisphere
Arbory Hill,Arbory Hill
Argentina,castilian america
Arthur's Seat,Arthur's Seat
Avatiu,rarotonga
Bali,bali
Bangladesh,"asia, southern"
Big Cleaninghole,Hassel Island
Bistrița,siebenbürgen
Bitola,pelagonia
Blackford Hill,Blackford Hill
Bonchester Hill,Bonchester Hill
Boston,shawmut peninsula
Botnvika,Nordaustlandet
Brisbane,seq
Broomhillbank Hill,Broomhillbank Hill
Buenos Aires,amba
Cala Ca's Xirimier,Majorca
Cala Dèntol,Majorca
Cala Figuera,Majorca
Caló de S'Estaca,Majorca
Cameroon,central africa
Capdepera,Majorca
Carvel Rock,Virgin Islands
Central African Republic,central africa
Chad,central africa
Chumphon Bay,Gulf of Thailand
Cisnădie,siebenbürgen
Coyote Valley Trail,Kawuneeche Valley
Czech Republic,Eastern Europe
Dartmouth power station,Mitta Mitta River
Diablo Dam,skagit river
Dortmund,emscher
Dortmund,ruhr
Dubrava Hydroelectric Power Plant,Drava
Dukan Dam,little zab
Dunsinane Hill,Dunsinane Hill
Es Castell,Menorca
Es Mercadal,Menorca
Es Migjorn Gran,Menorca
Es Torrent d'Es Morts,Majorca
Esch-sur-Sûre Dam,sauer
Esperanza Base,trinidad
Ferreries,Menorca
Florida,florida peninsula
France,west europe
Freiburg im Breisgau,upper rhine trinational metropolitan region
Ghana,"africa, western"
Granfors Hydroelectric Power Station,Skellefte River
Grasslands Nature Trail,Padre Island
Götaverken,hisingen
Hurricane Anita,atlantic
Hurricane Anita,North-East Pacific Ocean
Hurricane Ava,North-East Pacific Ocean
Hurricane Emilia,North-East Pacific Ocean
Hurricane Genevieve,North-East Pacific Ocean
Hurricane Gilma,North-East Pacific Ocean
Hurricane Lane,North-East Pacific Ocean
Hurricane Marie,North-East Pacific Ocean
Hurricane Patricia,Northeast Pacific Basin
Hurricane Walaka,North-East Pacific Ocean
Hurricane Willa,North-East Pacific Ocean
India,"asia, southern"
Israel,fertile crescent
Italy,"europe, southern"
Italy,mediterranea
Japan,e asia
Kazakhstan,eastern europe
Kinpurney Hill,Kinpurney Hill
La Grande Soufrière,Basse-Terre Island
Lake Constance,lake constance basin (in germany)
Las Palmas de Gran Canaria,Gran Canaria
Lava Cast Forest Trail,Lava Cast Forest
Lelystad,east flevoland
Lelystad,southern flevoland
Libya,north africa
Little Armstrong Bay,Rottnest Island
Llucmajor,Majorca
London,albion
Long House Loop,Wetherill Mesa
Long House Loop Trail,Wetherill Mesa
Mali,"africa, western"
Mateh Binyamin Regional Council,cisjordan
Montenegro,balcans
Montenegro,"europe, southern"
Morocco,north africa
Netherlands,west europe
New York City,greater new york
New Zealand,polynesia
North Korea,e asia
North Korea,korea
North Pond Wildlife Trail,Pea Island
Palmer Station,antwerp island
Palomar Observatory,palomar mountain
Paraguay,castilian america
Park Güell,carmel hill
Pekanbaru,andalas
Peniel Heugh,Peniel Heugh
Peru,castilian america
Philippines,"asia, southeastern"
Poland,central europe
Poland,eastern europe
Port de Valldemossa,Majorca
Quar Ice Shelf,princess martha coast
Refmatonisi Antiparou,Aegean Sea
Rhine,alpine rhine valley
Rhine,rhine valley
Rhine,viamala
Romania,eastern europe
Rubers Law,Rubers Law
S'Algar,Majorca
Sa Font Figuera,Majorca
Sant Joan de Labritja,Ibiza
Sant Josep de sa Talaia,Ibiza
Sant Llorenç des Cardassar,Majorca
Sant Lluís,Menorca
Santa Elena Canyon Trail,Santa Elena Canyon
Santa Eulària des Riu,Ibiza
Santa Margalida,Majorca
Santanyí,Majorca
Saqqaq,nuussuaq peninsula
Slovakia,central europe
Slovakia,Eastern Europe
Spain,"europe, southern"
Spain,iberia
Sweden,codanonia
Sweden,north europe
Texel,noorderhaaks
Texel,tessel
Thailand,"asia, southeastern"
Tintern Abbey,cambria
Tuolumne Grove Trail,Tuolumne Grove
Tuperssuatsiat bay,Tunulliarfik fjord
Turkey,balcans
Turkey,southwest asia
Typhoon Kalmaegi,great southern ocean
Ukraine,eastern europe
Ukraine,former soviet union
United Kingdom,airlan
Upper Beaver Meadows Trail,Upper Beaver Meadows
Vietnam,"asia, southeastern"
White House Trail,Canyon de Chelly
Wild Basin Trail,"Wild Basin, Rocky Mountain National Park"
Woodland Trail,Assateague Island
World War I,china (1912–1949)
World War I,southwest asia
Zambia,central africa
Ækongen,Svalbard
