Subject,Object
1968 Tirreno–Adriatico,San Benedetto del Tronto
1969 Tirreno–Adriatico,San Benedetto del Tronto
1972 Tirreno–Adriatico,San Benedetto del Tronto
1974 Tirreno–Adriatico,San Benedetto del Tronto
1975 Tirreno–Adriatico,San Benedetto del Tronto
1977 Tour of the Netherlands,Heerlerheide
1979 Tour of the Netherlands,Beekse Bergen
1981 Tirreno–Adriatico,San Benedetto del Tronto
1982 Tour of the Netherlands,Sittard
1985 Tour of the Netherlands,'s-Hertogenbosch
1999 Clásica de San Sebastián,donostia
2000 Clásica de San Sebastián,donostia
2001 Clásica de San Sebastián,donostia
2003 Clásica de San Sebastián,donostia
2006 Tirreno–Adriatico,San Benedetto del Tronto
2007 Tirreno–Adriatico,san benedetto del tronto
2008 Giro di Lombardia,como
2008 Scheldeprijs,schoten
2009 Giro di Lombardia,como
2009 Scheldeprijs,schoten
"2012 Eneco Tour, Stage 2",Sittard
2012 Tirreno–Adriatico,San Benedetto del Tronto
"2013 Tour des Fjords, Stage 3",Stavanger
2014 La Flèche Wallonne,Huy
2014 Tirreno–Adriatico,San Benedetto del Tronto
2015 Paris–Roubaix,Roubaix
2015 Tirreno–Adriatico,San Benedetto del Tronto
2016 Tour de France,city of light
2016 Volta a Catalunya,b'na
"2017 Healthy Ageing Tour, Stage 2",Baflo
2017 La Flèche Wallonne,Huy
2017 Paris–Roubaix,Roubaix
2017 Presidential Tour of Turkey,istanbul
2017 Tirreno–Adriatico,san benedetto del tronto
2017 Volta a Catalunya,b'na
2017 Vuelta a España,madrid
"2017 Vuelta a Guatemala, Stage 6",Champerico
2018 Critérium du Dauphiné stage 3,Louhans
"2018 Giro d'Italia Femminile, stage 1",Verbania
2018 Giro d'Italia Stage 16,Rovereto
"2018 Healthy Ageing Tour, Stage 3b",Stadskanaal
2018 La Flèche Wallonne,Huy
2018 Paris–Roubaix,Roubaix
2018 Paris–Troyes,troyes
2018 Presidential Tour of Turkey,istanbul
"2018 Settimana Internazionale di Coppi e Bartali, Stage 1b",Gatteo
"2018 Tirreno-Adriatico, Stage 1",Lido di Camaiore
"2018 Tour de France, stage 20",Espelette
"2018 Tour de France, stage 3",Cholet
2018 UCI Road World Championships – Women's road race,innsbruck
2018 Volta a Catalunya,b'na
2018 Vuelta a España,madrid
2018 Vuelta del Uruguay stage 2a,Rocha
"2019 Giro d'Italia, stage 15",Como
"2019 Giro d'Italia, stage 17",Rasen-Antholz
2019 La Flèche Wallonne,Huy
2019 Paris–Roubaix,Roubaix
"2019 Tour de France, stage 2",Brussels
2019 Tour de Langkawi,kuah
"2019 Vuelta a España, stage 6",Ares del Maestrat
"2019 Vuelta a España, stage 8",Igualada
"Eneco Tour 2011, Stage 4",Roermond
Imperial Trans-Antarctic Expedition,geographic south pole
Second voyage of HMS Beagle,falmouth
