Subject,Object
Alien Autopsy,William Davies
American Hustle,eric warren singer
Black Widow,Ned Benson
Civil Courage,Jürgen Werner
Der Sommer der Gaukler,Robert Hültner
Flushed Away,chris lloyd
Flushed Away,dick clement
Flushed Away,ian la frenais
Flushed Away,joe keenan
Flushed Away,"lord, peter"
Flushed Away,will davies
Godzilla vs. Kong,Terry Rossio
Grave Decisions,Christian Lerch
Grave Decisions,Marcus H. Rosenmüller
How to Train Your Dragon 2,will davies
Ich heirate eine Familie,curth flatow
In the Days of Daniel Boone,Jefferson Moffitt
Incident on a Dark Street,e. jack neuman
Kim Novak Never Swam in Genesaret's Lake,Håkan Nesser
Miracle of the White Stallions,a.j. carothers
Ocean's Twelve,George Nolfi
Patterns of Force,john meredyth lucas
Pretty Little Liars,sara shepard
Pulp Fiction,roger avary
Reprise,Joachim Trier
Saving Mr. Banks,kelly marcel
Saving Mr. Banks,sue smith
Smallville,anne cofell saunders
Smallville,brian peterson
Smallville,bryan q. miller
Smallville,caroline dries
Smallville,darren swimmer
Smallville,don whitehead
Smallville,holly henderson
Smallville,jeph loeb
Smallville,kelly souders
Smallville,kenneth biller
Smallville,mark verheiden
Smallville,michael green
Smallville,steven s. deknight
Smallville,todd slavkin
Smallville,turi meyer
Son of Saul,clara royer
Song of the South,bill peed
Song of the South,dalton reymond
Song of the South,george stallings
Song of the South,maurice harry rapf
Song of the South,morton grant
Song of the South,ralph waldo wright
"Suddenly, Last Summer",Tennessee Williams
Tatort: Gestern war kein Tag,Pim Richter
The City on the Edge of Forever,cordwainer bird
The City on the Edge of Forever,d. c. fontana
The City on the Edge of Forever,eugene lee coon
The Galileo Seven,oliver crawford
The Galileo Seven,s. bar-david
The Neon Demon,Nicolas Winding Refn
The Three Caballeros,bill cottrell
The Three Caballeros,bill peed
The Three Caballeros,del connell
The Three Caballeros,edward robert sears
The Three Caballeros,elmer plummer
The Three Caballeros,ernest terrazas
The Three Caballeros,homer brightman
The Three Caballeros,james bodrero
The Three Caballeros,ralph waldo wright
The Three Caballeros,roy williams
Wonder Woman 1984,Patty Jenkins
