Subject,Object
30th Street Station,nec
30th Street Station,Northeast Corridor
30th Street Station,septa main line
30th Street Station,west chester branch
Aldwych tube station,Piccadilly line
Bank and Monument stations,Central line
Bank and Monument stations,circle line
Bank and Monument stations,district line
Bank and Monument stations,dlr
Bank and Monument stations,drn
Bank and Monument stations,northern line
Baumschulenweg station,baumschulenweg–neukölln link line
Baumschulenweg station,berlin–görlitz railway
Berlin Brandenburger Tor station,berlin nord-süd tunnel
Berlin Hackescher Markt station,berlin stadtbahn
Berlin Südkreuz station,Anhalt Railway
Berlin Südkreuz station,anhalt suburban line
Berlin Südkreuz station,berlin north–south mainline
Berlin Südkreuz station,berlin ringbahn
Berlin Südkreuz station,berlin–dresden railway
Berlin-Grünau station,berlin–görlitz railway
Berlin-Lichtenberg station,berlin frankfurter allee–berlin-rummelsburg railway
Berlin-Lichtenberg station,prussian eastern railway
Berlin-Lichtenberg station,wriezen railway
Caofang station,line 6
Changying station,line 6
Charing Cross tube station,Bakerloo line
Forest Glen station,metro red line
Four Lane Ends Interchange,Yellow line
Frankfurt Galluswarte station,main–weser railway
Funamichō Station,Shiomichō Line
Gifu Freight Terminal,Tōkaidō Main Line
Hachinohe Freight Terminal,Aoimori Railway Line
Hamburg Dammtor station,hamburg-altona link line
Himeji Kamotsu Station,San’yō Main Line
Kassel-Wilhelmshöhe station,bahnstrecke kassel–naumburg
Kassel-Wilhelmshöhe station,hannover hbf–kassel hbf railway
Kassel-Wilhelmshöhe station,hanover hbf–würzburg hbf high-speed railway
Kassel-Wilhelmshöhe station,herkulesbahn
Kassel-Wilhelmshöhe station,kassel-waldkappel railway line
Kassel-Wilhelmshöhe station,main–weser railway
Keramasan railway station,Prabumulih–Kertapati railway
Kerava railway station,helsinki–riihimäki railway
Kerava railway station,kerava–lahti railway
Kerava railway station,kerava–porvoo railway
Kerava railway station,kerava–vuosaari railway
Kōbe Freight Terminal,San’yō Main Line
Leipzig Hauptbahnhof,dessau–leipzig railway
Leipzig Hauptbahnhof,erfurt–leipzig/halle high-speed railway
Leipzig Hauptbahnhof,leipzig bayer bf –leipzig nord railway
Leipzig Hauptbahnhof,leipzig hbf–geithain railway
Leipzig Hauptbahnhof,leipzig hbf–grosskorbetha railway
Leipzig Hauptbahnhof,leipzig hbf–leipzig-connewitz railway
Leipzig Hauptbahnhof,leipzig-wahren–leipzig hbf railway
Leipzig Hauptbahnhof,leipzig–dresden railway
Leipzig Hauptbahnhof,leipzig–eilenburg railway
Longbenton metro station,Yellow line
Mikajiri Station,Mikajiri line
Nagoya Freight Terminal,Aonami Line
Osnabrück Central Station,Wanne-Eickel–Hamburg railway
Regent Centre Interchange,Green line
Shiomichō Station,Shiomichō Line
Shōwamachi Station,Shōwamachi Line
Surrey Quays railway station,East London Line
Victoria tube station,Victoria line
Wapping railway station,East London Line
Waterloo tube station,Bakerloo line
West Ham station,District line
West Ham station,hammersmith & city line
West Ham station,jubilee line
West Ham station,"london, tilbury and southend line"
