Subject,Object
30th Street Station,acela
30th Street Station,acela regional
30th Street Station,acl
30th Street Station,airport line
30th Street Station,amtrak cardinal
30th Street Station,amtrak crescent
30th Street Station,Carolinian
30th Street Station,chestnut hill east line
30th Street Station,chestnut hill west line
30th Street Station,cynwyd line
30th Street Station,fox chase line
30th Street Station,keystone service
30th Street Station,lansdale-doylestown line
30th Street Station,manayunk / norristown line
30th Street Station,media / elwyn line
30th Street Station,palmetto
30th Street Station,paoli / thorndale line
30th Street Station,pennsylvanian
30th Street Station,silver meteor
30th Street Station,silver star
30th Street Station,trenton line
30th Street Station,vermonter
30th Street Station,warminster line
30th Street Station,west trenton line
30th Street Station,wilmington / newark line
Baumschulenweg station,s45
Baumschulenweg station,s46
Baumschulenweg station,s47
Baumschulenweg station,s8
Baumschulenweg station,s85
Baumschulenweg station,s9
Berlin Brandenburger Tor station,s1
Berlin Brandenburger Tor station,s2
Berlin Brandenburger Tor station,s25
Berlin Brandenburger Tor station,s26
Berlin Hackescher Markt station,s3
Berlin Hackescher Markt station,s5
Berlin Hackescher Markt station,s7
Berlin Hackescher Markt station,s9
Berlin Springpfuhl station,s7
Berlin Springpfuhl station,s75
Berlin Südkreuz station,re 3
Berlin Südkreuz station,re 4
Berlin-Grünau station,s46
Berlin-Grünau station,s8
Berlin-Lichtenberg station,en
Berlin-Lichtenberg station,oderlandbahn
Berlin-Lichtenberg station,rb 12 (berlin/brandenburg)
Berlin-Lichtenberg station,rb 24 (berlin/brandenburg)
Berlin-Lichtenberg station,rb 25
Berlin-Lichtenberg station,rb 32 (berlin/brandenburg)
Berlin-Spandau station,ic berlin - amsterdam
Berlin-Spandau station,re 4
Forest Glen station,Red Line
Frankfurt Galluswarte station,s3
Frankfurt Galluswarte station,s4
Frankfurt Galluswarte station,s5
Frankfurt Galluswarte station,s6
Glenmont station,Red Line
Hamburg Dammtor station,a1
Hamburg Dammtor station,ice train
Hamburg Dammtor station,nightjet
Hamburg Dammtor station,rb 61
Hamburg Dammtor station,re 7
Hamburg Dammtor station,re 70
Hamburg Dammtor station,s11
Hamburg Dammtor station,s2
Hamburg Dammtor station,s21
Hamburg Dammtor station,s31
Hamburg Dammtor station,s7
Kassel-Wilhelmshöhe station,ice train
Kassel-Wilhelmshöhe station,re 2
Kassel-Wilhelmshöhe station,re 8 (central germany)
Kassel-Wilhelmshöhe station,re 9 (central germany)
Kerava railway station,d helsinki - hämeenlinna
Kerava railway station,k helsinki - kerava
Kerava railway station,r helsinki-tampere
Kerava railway station,t helsinki - riihimäki
Kerava railway station,z helsinki - lahti
Leipzig Hauptbahnhof,der geithainer
Leipzig Hauptbahnhof,ice 11
Leipzig Hauptbahnhof,ice 28
Leipzig Hauptbahnhof,ice train
Leipzig Hauptbahnhof,rb 110 (saxony)
Leipzig Hauptbahnhof,rb 13 (bavaria)
Leipzig Hauptbahnhof,rb 20 (central germany)
Leipzig Hauptbahnhof,rb 22 (central germany)
Leipzig Hauptbahnhof,re 10 (brandenburg / saxony)
Leipzig Hauptbahnhof,re 11
Leipzig Hauptbahnhof,re 12 (central germany)
Leipzig Hauptbahnhof,re 13 (saxony-anhalt / saxony)
Leipzig Hauptbahnhof,re 15
Leipzig Hauptbahnhof,re 50 (saxony)
Leipzig Hauptbahnhof,re 6 (saxony)
Leipzig Hauptbahnhof,s10 (central germany)
Leipzig Hauptbahnhof,s30
Leipzig Hauptbahnhof,s6 (central germany)
Menemen railway station,tcdd transport mainline trains
Menemen railway station,tcdd transport regional trains
Méndez Álvaro,rapid transit
Offenbach-Kaiserlei station,s1
Offenbach-Kaiserlei station,s2
Offenbach-Kaiserlei station,s8
Offenbach-Kaiserlei station,s9
Osnabrück Central Station,InterCityExpress
Parsons Green tube station,District line
Wheaton,Red Line
