Subject,Object
2001 QD298,Marc W. Buie
2001 QX297,Marc W. Buie
50000 Quaoar,Chad Trujillo
Antarctica,edward bransfield
Antarctica,fabian gottlieb benjamin von bellingshausen;
Antarctica,first russian antarctic expedition
Antarctica,mikhail lazarev
Antarctica,nathaniel brown palmer
berkelium,Glenn Seaborg
californium,Glenn Seaborg
Centaurus A,James Dunlop
curium,Glenn Seaborg
Esperanto,doctor esperanto
Gerlache Strait,belgian antarctic expedition
Impressionism,c. monet
Impressionism,francesco filippini
Impressionism,louis joseph
Makemake,David L. Rabinowitz
Messier 32,Guillaume Le Gentil
Messier 82,Johann Elert Bode
NGC 123,Wilhelm Tempel
NGC 1316,James Dunlop
NGC 160,William Herschel
NGC 1875,Albert Marth
NGC 2276,Friedrich August Theodor Winnecke
NGC 2293,John Frederick William Herschel
NGC 2349,c. herschel
NGC 2349,Caroline Herschel
NGC 2633,Wilhelm Tempel
NGC 3256,John Frederick William Herschel
NGC 3263,John Frederick William Herschel
NGC 3446,John Frederick William Herschel
NGC 3857,Édouard Stephan
NGC 392,William Herschel
NGC 4377,William Herschel
NGC 4435,William Herschel
NGC 455,Albert Marth
NGC 5238,William Herschel
NGC 524,William Herschel
NGC 541,Heinrich Louis d'Arrest
NGC 5450,"William Parsons, 3rd Earl of Rosse"
NGC 59,Ormond Stone
NGC 6819,c. herschel
NGC 7214,John Frederick William Herschel
NGC 7320,Édouard Stephan
NGC 7500,Lewis A. Swift
promethium,Charles D. Coryell
Vaccine,edward jenner
