Subject,Object
1928 3-cushion world championship,8
1929 3-cushion world championship,7
1951 Liège–Bastogne–Liège,72
1952 Liège–Bastogne–Liège,55
1958 Milan–San Remo,140
1958 Milan–San Remo,215
1962 European Athletics Championships,668
1962 European Athletics Championships,670
1964 World 3-cushion championship,10
1968 European Indoor Games,205
1968 European Indoor Games,206
1969 European Athletics Championships,674
1969 European Indoor Games,220
1971 European Athletics Championships,857
1979 Formula One season,36
1980 European Athletics Indoor Championships,236
1983 European Athletics Indoor Championships,260
1986 European Athletics Indoor Championships,310
1987 Dow Chemical Classic – Singles,56
1988 European Athletics Indoor Championships,364
1989 Milan–San Remo,116
1989 Milan–San Remo,207
1994 Winter Olympics,1737
1994 Winter Olympics,67
2005 European Athletics Indoor Championships,563
2006 Tirreno–Adriatico,169
2006 Tirreno–Adriatico,199
2006–07 Celtic League,11
2007 European Athletics Indoor Championships,519
2007 Tirreno–Adriatico,136
2007 Tirreno–Adriatico,172
2007–08 Celtic League,10
2008–09 Celtic League,10
2009 Giro di Lombardia,188
2009 Volta ao Algarve,174
2009–10 Celtic League,10
2010 European Athletics Championships,1368
2010 Volta ao Algarve,138
2010–11 Celtic League,12
2011–12 Pro 12,12
2012 Tokyo gubernatorial election,9
2012–13 Pro 12,12
2013 Danmark Rundt,124
2013 Danmark Rundt,135
2013 Eneco Tour,111
2013 Eneco Tour,168
2013 La Flèche Wallonne Féminine,128
2013 La Flèche Wallonne Féminine,80
2013–14 Pro 12,12
2014 Danmark Rundt,108
2014 Danmark Rundt,94
2014 La Flèche Wallonne,198
2014 La Flèche Wallonne Féminine,148
2014 La Flèche Wallonne Féminine,83
2014 Tokyo gubernatorial election,16
2014–15 Pro12,12
2015 Paris–Roubaix,133
2015 Paris–Roubaix,200
2015–16 Cypriot First Division,14
2015–16 Pro12,12
2016 La Flèche Wallonne Féminine,118
2016 La Flèche Wallonne Féminine,147
2016 Ljubljana-Domžale-Ljubljana TT,21
2016 Tour de France,174
2016 Tour de France,198
2016 Volta a Catalunya,126
2016 Volta a Catalunya,191
2016 Volta a Portugal,113
2016 Volta a Portugal,140
2016–17 Pro12,12
2017 Boucles de l'Aulne,148
2017 European Athletics Indoor Championships,525
2017 European Athletics Indoor Championships,532
2017 Fyen Rundt,90
2017 GP Cham-Hagendorn,62
2017 Grand Prix de Fourmies,123
2017 Grand Prix de Fourmies,176
2017 Kuurne–Brussels–Kuurne,131
2017 Kuurne–Brussels–Kuurne,195
2017 La Flèche Wallonne,166
2017 Ladies Tour of Norway,97
2017 Ljubljana-Domžale-Ljubljana TT,24
2017 Milano–Torino,103
2017 Milano–Torino,152
2017 Presidential Tour of Turkey,104
2017 Presidential Tour of Turkey,93
2017 Six Nations Championship,6
2017 Sundvolden Grand Prix,43
2017 Tirreno–Adriatico,155
2017 Tirreno–Adriatico,176
2017 Tour de France,167
2017 Tour Down Under,131
2017 Tour Down Under,133
2017 Tour of the Basque Country,129
2017 Tour of the Basque Country,160
2017 Tre Valli Varesine,108
2017 Tre Valli Varesine,192
2017 Volta a Catalunya,107
2017 Volta a Catalunya,199
2017 Vuelta a España,158
2017 Vuelta a España,198
2017 Women's European Volleyball Championship qualification,29
2018 AFC Women's Asian Cup qualification,21
2018 Erondegemse Pijl,94
2018 European Rowing Championships,600
2018 Himmerland Rundt,73
2018 La Flèche Wallonne,107
2018 Ladies Tour of Norway,121
2018 Ladies Tour of Norway,94
2018 Le Samyn,146
2018 Le Samyn,63
2018 Presidential Tour of Turkey,140
2018 Six Nations Championship,6
2018 Skive-Løbet,118
2018 Sundvolden Grand Prix,54
2018 Tour Down Under,125
2018 Tour Down Under,131
2018 Tour of the Basque Country,153
2018 Tour of the Basque Country,22
2018 Tour of the Basque Country,99
2018 UCI Road World Championships – Women's road race,149
2018 UCI Road World Championships – Women's road race,81
2018 Volta a Catalunya,113
2018 Volta a Catalunya,175
2018 Vuelta a Andalucía,135
2018 Vuelta a Andalucía,154
2018 Vuelta a España,158
2018 Vuelta a España,176
2018 Winter Olympics,2833
2018 Winter Olympics,92
