Subject,Object
Adobe AIR,run-time system
Apple Maps,internet mapping
Bellagio Hotel & Casino,hotel
Blender,blending
Butt of Lewis Lighthouse,differential GPS
Churra,ewe's milk
Churra,mutton
Complejo educativo Virgen de la Peana,primary school
Derive,science
Eleventh Street School,school
Esperanto,auxiliary language
Esperanto,l2
Fagus sylvatica,culinary nut
Fagus sylvatica,vegetable
Find My Friends,location awareness
Find My iPhone,asset tracking
FLTK,graphical development kit
Former Leeds Central High School,office building
GeoGebra,maximum
GTK,graphical development kit
I2P,anonymous p2p
I2P,internet anonymity
Inubōsaki Lighthouse,differential GPS
Jewish Orphanage Berlin-Pankow,orphan house
JW Marriott Las Vegas,hotel
Karlskrona lower light,lower light
Lenoir Grammar School,primary school
Leuchtturm Travemünde,museum
No. 42 Squadron,aerial bombing
North Foreland Lighthouse,differential GPS
Oksøy Lighthouse,coastal lighthouse
Old Batesburg Grade School,primary school
Oxelösund lighthouse,lower light
Pawan Danavi Wind Farm,agriculture
Photo Booth,clear filter
Popcorn Time,streaming media
Rashtrapati Bhavan,executive residence
Rashtrapati Bhavan,official residence
RMS Queen Mary,eateries
RMS Queen Mary,hotel
RPyC,remote procedure call
ScientificPython,empirical sciences
Sherman Institute Administration Building,museum
SimPy,discrete event simulation
SMath Studio,empirical sciences
SMath Studio,science
Squadron 16,aerial reconnaissance
Squadron 30,combat air patrol
Squadron 34,fighter unit
Squadron 46,aerial bombing
Squadron 6,aerial bombing
Squadron 6,maritime patrol
Stroud Spiritualist Church,Spiritualist church
The Convent,official residence
The Drew Las Vegas,hotel
Woodbury Graded School,primary school
Worcester Village School,school
