Subject,Object
2048,JavaScript
Allegro,C
Allegro,C++
Astropy,C
Astropy,c programming language
Astropy,python
Blender,C++
Bluefish,C
Cygwin,c programming language
FLTK,C++
Freeciv,C
Freeciv,c programming language
Freeciv,lua
Frozen Bubble,java
Frozen Bubble,pearl
GeoGebra,html 5
GeoGebra,java
GNU Emacs,.el
GNU Emacs,C
GNU Emacs,c programming language
GNU Emacs,iso/iec 13816
GTK,C
GTK,c programming language
I2P,java
id Tech 3,C
KWrite,C++
Leafpad,C
Leafpad,c programming language
Linux,asm
Linux,c programming language
Linux,rust language
matplotlib,C++
Microsoft Windows,asm
Microsoft Windows,c programming language
mlpy,Python
MS-DOS,asm
NumPy,C
OpenCV,C++
OpenTTD,c programming language
Panda3D,C++
Panda3D,python
pandas,Python
Pyftpdlib,Python
Pylons,Python
PyQt,C++
PySerial,Python
Qt,C++
Quake engine,C
RPyC,Python
ScientificPython,Python
scikit-learn,C++
SimPy,Python
SMath Studio,c#
SymPy,Python
The Battle For Wesnoth,Java
Tkinter,Python
Tremulous,c programming language
VPython,C++
Widelands,C++
wxPython,C++
wxWidgets,C++
