Subject,Object
64 Trump Collection: Alice no Waku Waku Trump World,single-player video game
BZFlag,multiplayer
BZFlag,multiplayer video game
Dead Island: Definitive Edition,cooperative gameplay
Dead Island: Definitive Edition,multiplayer video game
Dead Island: Definitive Edition,single-player video game
Freeciv,co-op mode
Freeciv,cooperative gameplay
Freeciv,multiplayer
Freeciv,multiplayer video game
Freeciv,one player
Frozen Bubble,multiplayer
Frozen Bubble,multiplayer video game
Frozen Bubble,one player
Hedgewars,multiplayer video game
Leisure Suit Larry: Reloaded,one player
Leisure Suit Larry: Reloaded,single-player video game
Long Gone Days,one player
Marvel Trading Card Game,single-player video game
Minetest Game,multiplayer video game
OpenTTD,co-op mode
OpenTTD,multiplayer
OpenTTD,multiplayer video game
OpenTTD,one player
Painkiller: Hell & Damnation,multiplayer video game
Postal Redux,single-player video game
Resident Evil 2,single-player video game
Rise of the Triad,multiplayer
Rise of the Triad,multiplayer video game
Rise of the Triad,one player
Rise of the Triad,single-player video game
Solitaire,single-player video game
Spectromancer,single-player video game
Texas Hold'em King,multiplayer
Texas Hold'em King,one player
Texas Hold'em King,single-player video game
The Binding of Isaac: Rebirth,co-op mode
The Binding of Isaac: Rebirth,cooperative gameplay
The Binding of Isaac: Rebirth,multiplayer
The Binding of Isaac: Rebirth,multiplayer video game
The Binding of Isaac: Rebirth,one player
The Binding of Isaac: Rebirth,single-player video game
Tremulous,multiplayer
Tremulous,multiplayer video game
Uno,single-player video game
V.I.P. Casino: Blackjack,multiplayer
V.I.P. Casino: Blackjack,one player
V.I.P. Casino: Blackjack,single-player video game
Warzone 2100,multiplayer
Warzone 2100,multiplayer video game
Warzone 2100,one player
Warzone 2100,player versus player
World of Warcraft,co-op mode
World of Warcraft,multiplayer
World of Warcraft,player versus player
World Series of Poker: Full House Pro,single-player video game
Worms: Ultimate Mayhem,multiplayer video game
Worms: Ultimate Mayhem,single-player video game
