Subject,Object
"""Ask and you shall be given"" : Pentecostalism and the economic crisis in Cameroon",scientific work
'The Long Black Death': New Perspectives,academic conference
"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA",chemical compound
"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA",fatty acyl-CoA
"(E)-2,3-didehydropristanoyl-CoA",chemical compound
"(E)-2,3-didehydropristanoyl-CoA",fatty acyl-CoA
(RS)-citalopram,pair of enantiomers
.NET Framework,app layer
.NET Framework,computational framework
.NET Framework,computing platform
.us,cctld
0s,decade
101 Piscium,celestial star
101 Piscium,near-infrared source
101 Piscium,var
105 Mile Post Indian Reserve No. 2,Indian reserve
1051,highly touchable number
1051,odd number
106,centered heptagonal number
11,repunit prime
1120s,10 years
1120s,decade
1159,odd number
11th arrondissement of Paris,arrondissement
11th U-boat Flotilla,german navy submarine flotilla
1201,odd number
126,decagonal number
129,odd number
12th arrondissement of Paris,arrondissement
12th century,centenary
134-136 Walton Street,terrace of houses
1361,odd number
"140–142 Cumberland Street, The Rocks",terrace of houses
148,centered heptagonal number
1531,odd number
1561,odd number
16th Street Baptist Church bombing,explosion
18,heptagonal number
1884,leap year
1884,year
1893 European Rowing Championships,European Rowing Championships
1894 European Rowing Championships,European Rowing Championships
1896 European Rowing Championships,European Rowing Championships
1897 European Rowing Championships,athletics meeting instance
1897 European Rowing Championships,European Rowing Championships
1898 European Rowing Championships,European Rowing Championships
1898 World Allround Speed Skating Championships for men,World Allround Speed Skating Championships for Men
1900 World Allround Speed Skating Championships for men,World Allround Speed Skating Championships for Men
1901,odd number
1905 Irish Open Badminton Championships,Irish Open Badminton Championships
1906 United Kingdom general election,United Kingdom general election
1912 European Rowing Championships,European Rowing Championships
1913 European Rowing Championships,European Rowing Championships
1914 World Allround Speed Skating Championships for men,World Allround Speed Skating Championships for Men
1920 European Rowing Championships,European Rowing Championships
1922 European Rowing Championships,athletics meeting instance
1922 European Rowing Championships,European Rowing Championships
1924 European Rowing Championships,European Rowing Championships
1927 World All-Round Speed Skating Championships for men,World Allround Speed Skating Championships for Men
1928 3-cushion world championship,UMB World Three-cushion Championship
1929 3-cushion world championship,UMB World Three-cushion Championship
1930 European Rowing Championships,athletics meeting instance
1930 European Rowing Championships,European Rowing Championships
1931 European Rowing Championships,european rowing championships
1931 European Rowing Championships,game season
1932 European Rowing Championships,European Rowing Championships
1933 Irish Open Badminton Championships,Irish Open Badminton Championships
1934 Irish Open Badminton Championships,Irish Open Badminton Championships
1935 European Rowing Championships,European Rowing Championships
1935 Irish Open Badminton Championships,Irish Open Badminton Championships
1936 Irish Open Badminton Championships,Irish Open Badminton Championships
1937 Irish Open Badminton Championships,Irish Open Badminton Championships
1938 Irish Open Badminton Championships,Irish Open Badminton Championships
1939 Irish Open Badminton Championships,Irish Open Badminton Championships
1939 World All-Round Speed Skating Championships for Men,World Allround Speed Skating Championships for Men
1944,calendar year
1944,leap year
1945 Danish Folketing election,Danish parliamentary election
1947,calendar year
1947 Danish Folketing election,Danish parliamentary election
1947 Irish Open Badminton Championships,Irish Open Badminton Championships
1947 World All-Round Speed Skating Championships for Men,World Allround Speed Skating Championships for Men
1948,calendar year
1948,leap year
1948 Irish Open Badminton Championships,Irish Open Badminton Championships
1949 European Rowing Championships,European Rowing Championships
1949 Irish Open Badminton Championships,Irish Open Badminton Championships
1949 Paris–Brussels,Brussels Cycling Classic
1950 Danish Folketing election,Danish parliamentary election
1950 Irish Open Badminton Championships,Irish Open Badminton Championships
1950 Paris–Brussels,Brussels Cycling Classic
1951,calendar year
1951 Paris–Brussels,Brussels Cycling Classic
1951 United Kingdom general election,United Kingdom general election
1952,calendar year
1952,leap year
1952 Paris–Brussels,Brussels Cycling Classic
1953 Danish Folketing election,Danish parliamentary election
1953 Danish general election,Danish parliamentary election
1953 European Rowing Championships,European Rowing Championships
1954 European Rowing Championships,European Rowing Championships
1955 Icelandic Badminton Championships,Icelandic Badminton Championships
1956,calendar year
1956,leap year
1956 Icelandic Badminton Championships,Icelandic Badminton Championships
1956 US Open Badminton Championships,US Badminton Championships
1957 European Rowing Championships,European Rowing Championships
1957 Icelandic Badminton Championships,Icelandic Badminton Championships
1957 US Open Badminton Championships,US Badminton Championships
1957 World All-Round Speed Skating Championships for Men,World Allround Speed Skating Championships for Men
1958 Belgian Badminton Championships,Belgian Badminton Championships
1958 European Rowing Championships,European Rowing Championships
1958 Icelandic Badminton Championships,Icelandic Badminton Championships
1958 Milan–San Remo,milan - san remo
1958 Milan–San Remo,Milan – San Remo
1958 US Open Badminton Championships,US Badminton Championships
1959 Belgian Badminton Championships,Belgian Badminton Championships
1959 Icelandic Badminton Championships,Icelandic Badminton Championships
