Subject,Object
Aconia,4 Vesta
Aelia,4 Vesta
Africana,4 Vesta
Albana,4 Vesta
Albano Lacus,Titan
Albia,4 Vesta
Alypia,4 Vesta
Angioletta,4 Vesta
Antonia,4 Vesta
Arruntia,4 Vesta
Atitlán Lacus,Titan
Bellicia,4 Vesta
Bruttia,4 Vesta
Cardiel Lacus,Titan
Cayuga Lacus,Titan
Freeman Lacus,Titan
Junín Lacus,Titan
Lacus Aestatis,earth i
Lacus Aestatis,Moon
Lacus Autumni,earth i
Lacus Autumni,Moon
Lacus Bonitatis,earth i
Lacus Bonitatis,Moon
Lacus Doloris,earth i
Lacus Doloris,Moon
Lacus Felicitatis,earth i
Lacus Felicitatis,Moon
Lacus Gaudii,earth i
Lacus Gaudii,Moon
Lacus Hiemalis,earth i
Lacus Hiemalis,Moon
Lacus Lenitatis,earth i
Lacus Lenitatis,Moon
Lacus Luxuriae,earth i
Lacus Luxuriae,Moon
Lacus Mortis,earth i
Lacus Mortis,Moon
Lacus Oblivionis,earth i
Lacus Oblivionis,Moon
Lacus Odii,earth i
Lacus Odii,Moon
Lacus Perseverantiae,earth i
Lacus Perseverantiae,Moon
Lacus Solitudinis,earth i
Lacus Solitudinis,Moon
Lacus Somniorum,earth i
Lacus Somniorum,Moon
Lacus Spei,earth i
Lacus Spei,Moon
Lacus Temporis,earth i
Lacus Temporis,Moon
Lacus Timoris,earth i
Lacus Timoris,Moon
Lanao Lacus,Titan
Logtak Lacus,Titan
Moon,earth i
Mývatn Lacus,Titan
Nestor,Tethys
Oenops,Tethys
Ohrid Lacus,Titan
Ormenus,Tethys
Periboea,Tethys
Phemius,Tethys
Philoetius,Tethys
Polycaste,Tethys
Poseidon,Tethys
Rhexenor,Tethys
Sevan Lacus,Titan
Towada Lacus,Titan
Zlyden,Umbriel
