Subject,Object
1981–82 Isthmian League,England
1988–89 Isthmian League,England
1990–91 Isthmian League,England
Australian Football League,'straya
Beijing Mass Transit Railway Operation Corporation Limited,beeijing
Bund für Umwelt und Naturschutz Deutschland,federal republic of germany
Glamorgan-Gwent Archaeological Trust,Monmouthshire
Happy Joe's,arab rep. egypt
Happy Joe's,badger state
Happy Joe's,flickertail state
Happy Joe's,hawk-eye state
Happy Joe's,il
Happy Joe's,"land of 10,000 lakes"
Happy Joe's,missouri
RB 17A,Baden-Württemberg
RB 17C,Baden-Württemberg
RB 31,Saxony
RB 56,Lower Saxony
RB 6,Hesse
RB 8,Lower Saxony
Royal National Lifeboat Institution,Ireland
Scotiabank,can
Sheldrick Wildlife Trust,Kenya
Spanish National Research Council,kingdom of spain
WildlifeDirect,Kenya
