Subject,Object
Albania,right
Alberta,right
Argentina,right
Austria,right
Botswana,left
Cameroon,right
Canada,right
Central African Republic,right
Chad,right
Czech Republic,right
Czechoslovakia,left
Czechoslovakia,right
Democratic Republic of the Congo,right
Egypt,right
Federated States of Micronesia,right
Ghana,right
Greenland,right
Iraq,right
Israel,right
Italy,right
Kazakhstan,right
Kingdom of the Netherlands,right
Kyrgyzstan,right
Lesotho,left
Libya,right
Mali,right
Mauritius,left
Mexico,right
Montenegro,right
Morocco,right
Netherlands,right
Nigeria,right
North Korea,right
Palau,right
Paraguay,right
Peru,right
Philippines,right
Quebec,right
Saint Helena,left
South Georgia and the South Sandwich Islands,left
Spain,right
Texel,right
Tunisia,right
Turkey,right
Turkmenistan,right
Uganda,left
Vatican City,right
Vietnam,right
Zambia,left
