Subject,Object
Abraham Van Helsing,kingdom of netherlands
Ahmed Aboutaleb,al-maġrib
Ahmed Aboutaleb,kingdom of netherlands
Al Hirschfeld,america
Albert Van Vlierberghe,belgium
Alec Douglas-Home,g b
Alec Douglas-Home,great britain and ireland
Aleksandr Medved,belarus
Aleksandr Medved,cccp
Aleksandr Medved,Soviet Union
Aleksandr Yevgenyev,cccp
Alexander Courage,america
Alexey Lutsenko,kazakhstan
Aline Bonetto,france
Alison Owen,g b
Amand Audaire,france
Andrei Zintchenko,federation of russia
Andrzej Sekuła,poland
André Darrigade,france
Anna Konkina,cccp
Anna Konkina,federation of russia
Anna Konkina,Soviet Union
Anthony of Padua,kingdom of portugal
Ardalion Ignatyev,cccp
Ardalion Ignatyev,federation of russia
Ardalion Ignatyev,Soviet Union
Artie Kornfeld,america
Arya Stark,Seven Kingdoms
Aya Sumika,america
Barry Allen,america
Bart Simpson,United States of America
Bert Clay,'straya
Bert Clay,Australia
Beth McCarthy-Miller,america
Bill Justice,america
Bill Peet,america
Birger Ruud,kingdom of norway
Bonk,United States of America
Bram Stoker,great britain and ireland
Bram Stoker,hibernia
Bran Stark,Seven Kingdoms
Brian Austin Green,america
Bud Yorkin,america
Charles F. Wheeler,america
Charlie Naismith,'straya
Charlie Naismith,Australia
Christian Knees,federal republic of germany
Christoph Pfingsten,federal republic of germany
Civilian Conservation Corps,america
Clarence Darrow,america
Clive Allen,g b
Colleen Hanabusa,america
Corinna Halke,federal republic of germany
Creigh Deeds,america
Daniel Budiman,federal republic of germany
Danny Elfman,america
Danny Torrance,United States of America
David Coulthard,g b
David Ogden Stiers,america
Denny Vrandečić,america
Denny Vrandečić,cro
Dezső Gyarmati,hungary
Diego Ulissi,italia
Dimitar Makriev,bulgaria
Dimitri Poliakov,ukr.
Diosphos Painter,ancient athens
Dominique Rollin,can
Dorando Pietri,italy
Doug Gillespie,Australia
Dylan Bruno,america
Edgar Lungu,republic of zambia
Edward H. Plumb,america
Elimar Klebs,federal republic of germany
Ender Wiggin,United States of America
Esta Soler,america
Evaldas Šiškevičius,lithuania
Fedir Bohatyrchuk,Soviet Union
Felipe Massa,brasil
Felix Großschartner,austria
François Vauglin,france
Frederick Heriot,can
Frederick Peake,g b
Fyodor Khitruk,cccp
Fyodor Khitruk,federation of russia
Galina Tsareva,cccp
Galina Tsareva,federation of russia
Galina Tsareva,Soviet Union
Geordan Murphy,g b
Geordan Murphy,hibernia
George Duning,america
Georges Wolinski,france
Gus Grissom,america
Gérard Biard,france
Harold Wilson,g b
Heinrich Louis d'Arrest,kingdom of prussia
Helmut Recknagel,communist germany
Helmut Recknagel,federal republic of germany
Helmut Recknagel,german empire
Henri Privat-Livemont,belgium
Inderpal Grewal,america
Iron Man,america
Isaac Haxton,america
Ivor Clay,'straya
Ivor Clay,Australia
Jasper Stuyven,belgium
Jean Reno,france
Jean Reno,kingdom of spain
Jehoshaphat,judah
Joaquin de la Vega,United States of America
John Cariani,america
John Carnochan,america
John T. Thompson,america
Juan José Lobato,kingdom of spain
Judy Baar Topinka,america
Karsten Möring,federal republic of germany
Knud Kristensen,danish commonwealth
Kristi Noem,america
Kyoko Kirigiri,iapan
L. L. Zamenhof,empire of russia
Lawrence Sher,america
Lewis Hamilton,g b
Liliána Szilágyi,hungary
Lisa Simpson,america
Lisa Simpson,United States of America
Luke Skywalker,new republic
László Rajk Jr.,hungary
Madame Rouge,france
Marcus Wright,United States of America
Maria Martinez,america
Marianne Vos,kingdom of netherlands
Marilyn Monroe,america
Marino Amadori,italia
Mario Abdo Benítez,heart of south america
Matthew Yang King,america
May Berenbaum,america
Maya Penn,america
Maysoon Zayid,america
Metallo,america
Metallo,United States of America
Michael Tilson Thomas,america
Michał Kwiatkowski,poland
Moon Jae-in,choson
Morbius,el
Mr. Freeze,america
Nico Rosberg,federal republic of germany
Nico Rosberg,fi
Nik Ranieri,can
Nik Ranieri,italia
Nikolas Cruz,america
Omurtag of Bulgaria,bulgaria
Peter C. Sutton,america
Peter Sandloff,america
Pierre Molinéris,france
Princess Leia,federal galactic republic
Princess Leia,galactic empire
Princess Leia,new republic
Robert Arryn,Seven Kingdoms
Robert Wagner,america
Romuald Klim,belarus
Romuald Klim,cccp
Romuald Klim,ii rzeczpospolita
Romuald Klim,Soviet Union
Saint George,ancient roman civilization
Sam Witwer,america
Sergio Pablos,kingdom of spain
Sheila Hicks,america
Silvan Dillier,confoederatio helvetica
Songezo Jim,r.s.a.
Sonja Härdin,kingdom of sweden
Sonny Colbrelli,italia
Stefan van Dijk,kingdom of netherlands
Sten Stensen,kingdom of norway
Stuart O'Grady,'straya
Tomas Pettersson,kingdom of sweden
Tomasz Marczyński,poland
Vasili Ippolitov,cccp
Vasili Ippolitov,empire of russia
Verónica Boquete,kingdom of spain
Victor Emmanuel II,italy
Vincenzo Nibali,italia
Vladimir Putin,cccp
Vladimir Putin,federation of russia
Víctor Hugo Basabe,bolivarian republic of venezuela
Wernher von Braun,america
Wernher von Braun,br dtld.
Wernher von Braun,deutsches kaiserreich
Wernher von Braun,german people's state
Wernher von Braun,german reich
Yousif Thomas Mirkis,iq
Yuno Gasai,iapan
Éowyn,riddermark
Óscar Sevilla,colombia
Óscar Sevilla,kingdom of spain
