Subject,Object
Appliqué inv. 724,Art Nouveau
Appliqué inv. 9472,Art Nouveau
Appliqué inv. 9619,Art Nouveau
Design for a decorative detail of a ceiling in Neo-Classical style,neoclassicism
Design for a portal,Rococo
Diptych of Munich,Flemish Primitives
Halloween,New Hollywood
Hommage à Rameau,Impressionism
Jardins sous la pluie,Impressionism
Jaws,New Hollywood
La soirée dans Grenade,Impressionism
Lace sample inv. 851,Art Nouveau
Le Gibet,Impressionism
Night of the Living Dead,New Hollywood
Odalisque with Slave,neoclassicism
Odalisque with Slave,orientalism
Pagodes,Impressionism
pour les accords,Impressionism
pour les agréments,Impressionism
pour les arpèges composés,Impressionism
pour les degrés chromatiques,Impressionism
pour les huit doigts,Impressionism
pour les notes répétées,Impressionism
pour les octaves,Impressionism
pour les quartes,Impressionism
pour les sixtes,Impressionism
pour les sonorités opposées,Impressionism
Rocky,New Hollywood
St John the Baptist and Veronica Diptych,Flemish Primitives
The Exorcist,New Hollywood
The Godfather,New Hollywood
The Godfather Part II,New Hollywood
The Little Shepherd,Impressionism
The Mummy,Pre-Code Hollywood
Venus of Urbino,venetian school
