Subject,Object
Aréthuse-class submarine,4
Cap Harvey,12.5
CCGS Des Groseilliers,7.44
CCGS Louis S. St-Laurent,9.9
CCGS Terry Fox,8.3
Cosco Africa,14.5
Cosco America,14.52
Delta King,2.1
Delta Queen,2.1
Elena L,6.2
Emsmoon,6.37
Gerner Maersk,15.5
Helenic,4.95
Italian battleship Conte di Cavour,9.4
Kobben-class submarine,3.8
Maersk Nimes,11.5
Mol Continuity,14.5
RMS Queen Mary,11.9
RMS Transvaal Castle,9.8
Sagitta,12.0
Santa Isabel,13.5
Skibladner,1.68
SMS Ostfriesland,8.94
SMS Thüringen,8.94
SMS Westfalen,8.76
SS Huntsend,10.9
SS Princess Alice,2.6
SS Stettin,5.4
Tango Rey,7.39
Tim,5.3
Typhoon-class submarine,11
Vohburg,7.33
Wilson Waal,4.35
