Subject,Object
2008 French Road Cycling Cup,2008 agritubel
2008 French Road Cycling Cup,2008 bouygues télécom
2008 French Road Cycling Cup,ag2r-la mondiale 2008
2008 French Road Cycling Cup,auber 93 2008
2008 French Road Cycling Cup,bretagne-armor lux 2008
2008 French Road Cycling Cup,cofidis 2008
2008 French Road Cycling Cup,credit agricole 2008
2008 French Road Cycling Cup,roubaix lille métropole 2008
2017 French Road Cycling Cup,2017 cofidis
2017 French Road Cycling Cup,2017 direct énergie
2017 French Road Cycling Cup,2017 fdj
2017 French Road Cycling Cup,2017 hp btp-auber 93
2017 French Road Cycling Cup,adt 2017
2017 French Road Cycling Cup,ag2r la mondiale 2017
2017 French Road Cycling Cup,delko-marseille provence-ktm 2017
2017 French Road Cycling Cup,rlm 2017
"2017 Giro d'Italia, Stage 14",Orica-Scott 2017
"2017 Giro d'Italia, Stage 18",Orica-Scott 2017
"2017 Giro d'Italia, Stage 4",Dimension Data 2017
"2017 Giro d'Italia, Stage 9",Dimension Data 2017
