Subject,Object
Deepin,Deepin Desktop Environment
Fedora,KDE
GNU Emacs,athena widgets toolkit
GNU Emacs,GTK
gOS,GNOME
Granatier,Qt
Kajongg,Qt
Kapman,Qt
KBlackbox,Qt
KBlocks,Qt
KBreakout,Qt
KDiamond,Qt
KFourInLine,Qt
KGoldrunner,Qt
Kigo,Qt
KNetWalk,Qt
Konquest,Qt
KTuberling,Qt
Kubuntu,KDE Plasma 5
KWrite,cue toolkit
KWrite,Qt
Leafpad,GTK
Linux Mint,Cinnamon
Lubuntu,LXQt
Microsoft Windows,.net compact framework
Microsoft Windows,.net core
Microsoft Windows,system.windows.forms
Microsoft Windows,uwp
Microsoft Windows,win16
Microsoft Windows,windows presentation foundation
Microsoft Windows,windows runtime
MS-DOS,character user interface
openSUSE,Cinnamon
Popcorn Time,cascading style sheet
Popcorn Time,html
