Subject,Object
.NET Framework,Microsoft Windows
2048,Android
64 Trump Collection: Alice no Waku Waku Trump World,Nintendo 64
Apple Maps,ios
Apple Maps,mac os
Blender,x86
BZFlag,mac operating system
Cygwin,Microsoft Windows
Find My Friends,ios
Find My Friends,mac os
Freeciv,commodore amiga
Freeciv,Linux
Freeciv,Microsoft Windows
Frozen Bubble,android
Frozen Bubble,classic mac os
Frozen Bubble,java virtual machine
Frozen Bubble,Linux
Frozen Bubble,mac os
Frozen Bubble,maribe
Frozen Bubble,microsoft windows
Frozen Bubble,symbian
GeoGebra,atom shell
GTK,cross-platform
I2P,java virtual machine
id Tech 3,IBM PC compatible
Leisure Suit Larry: Reloaded,android
Leisure Suit Larry: Reloaded,ios
Leisure Suit Larry: Reloaded,mac os
Leisure Suit Larry: Reloaded,microsoft windows
Linux,64-bit
Linux,advanced risc machine
Linux,alpha
Linux,microprocessor without interlocked pipeline stages
Linux,powerpc
Linux,risc v
Linux,x86 architecture
Long Gone Days,mac os
Long Gone Days,microsoft windows
Long Gone Days,playstation 4
Mario franchise,ColecoVision
Mario franchise,MS-DOS
Marvel Trading Card Game,Microsoft Windows
Mega Man,1989 game boy
Mega Man,360
Mega Man,comboy
Mega Man,developers' system
Mega Man,dolphin
Mega Man,famicom 64
Mega Man,game boy advance
Mega Man,game boy color
Mega Man,Microsoft Windows
Mega Man,nintendo 16-bit
Mega Man,nintendo wii
Mega Man,play station portable
Mega Man,playstation 3
Mega Man,playstation 4
Mega Man,sega genesis
Mega Man,Super Nintendo Entertainment System
Microsoft Windows,advanced risc machine
Microsoft Windows,alpha
Microsoft Windows,ia-64
Microsoft Windows,microprocessor without interlocked pipeline stages
Microsoft Windows,powerpc
Microsoft Windows,x86 architecture
Minetest Game,Android
Mortal Kombat,1989 game boy
Mortal Kombat,360
Mortal Kombat,android
Mortal Kombat,developers' system
Mortal Kombat,famicom 64
Mortal Kombat,game boy advance
Mortal Kombat,ios
Mortal Kombat,microsoft windows
Mortal Kombat,microsoft xbox series x/s
Mortal Kombat,nintendo 16-bit
Mortal Kombat,nintendo wii
Mortal Kombat,play station portable
Mortal Kombat,playstation 3
Mortal Kombat,playstation 4
Mortal Kombat,playstation 5
Mortal Kombat,playstation vita
Mortal Kombat,sega genesis
Mortal Kombat,sinclair zx spectrum
Mortal Kombat,メガcd
MS-DOS,8086
MS-DOS,ibm pc compatible
NBC News,ios
OpenBSD,64-bit
OpenBSD,aarch64
OpenBSD,alpha
OpenBSD,armv7
OpenBSD,aviion
OpenBSD,commodore amiga
OpenBSD,hewlett packard precision architecture
OpenBSD,ia-32
OpenBSD,loongson
OpenBSD,luna
OpenBSD,microprocessor without interlocked pipeline stages
OpenBSD,pegasos
OpenBSD,powerpc
OpenBSD,risc v
OpenBSD,sharp zaurus
OpenBSD,sparc
OpenBSD,sparc64
OpenBSD,vax
OpenTTD,android
OpenTTD,classic mac os
OpenTTD,mac os
OpenTTD,microsoft windows
Quake engine,Microsoft Windows
Rise of the Triad,disk operating system
Rise of the Triad,ios
Rise of the Triad,mac os
Rise of the Triad,microsoft windows
Solitaire,Microsoft Windows
Spectromancer,Microsoft Windows
Texas Hold'em King,Android
The Battle For Wesnoth,Android
The Binding of Isaac: Rebirth,ios
The Binding of Isaac: Rebirth,mac os
The Binding of Isaac: Rebirth,microsoft windows
The Binding of Isaac: Rebirth,microsoft xbox series x/s
The Binding of Isaac: Rebirth,new 3ds
The Binding of Isaac: Rebirth,nintendo wii u
The Binding of Isaac: Rebirth,playstation 4
The Binding of Isaac: Rebirth,playstation 5
The Binding of Isaac: Rebirth,playstation vita
The Sims,360
The Sims,3ds
The Sims,android
The Sims,developers' system
The Sims,dolphin
The Sims,game boy advance
The Sims,ios
The Sims,mac os
The Sims,maribe
The Sims,microsoft windows
The Sims,nintendo wii
The Sims,play station portable
The Sims,playstation 3
The Sims,playstation 4
The Sims,symbian
Tremulous,classic mac os
Tremulous,Linux
V.I.P. Casino: Blackjack,nintendo wii
V.I.P. Casino: Blackjack,Wii
Warzone 2100,*nix
Warzone 2100,browser
Warzone 2100,freebsd
Warzone 2100,mac os
Warzone 2100,Microsoft Windows
Widelands,macOS
World of Warcraft,mac os
World of Warcraft,microsoft windows
World Series of Poker: Full House Pro,Microsoft Windows
