Subject,Object
Abraham,canaanite
Abraham Van Helsing,english
Ahmed Aboutaleb,arabian
Alec Douglas-Home,english
Aleksandr Medved,belarus language
Aleksandr Medved,russian
Aline Bonetto,french
Alison Owen,english
Amand Audaire,french
Anakin Skywalker,Huttese
Andrei Zintchenko,russian
Andrzej Sekuła,english
Andrzej Sekuła,polish
André Darrigade,french
Anna Konkina,russian
Anthony of Padua,latin
Ardalion Ignatyev,russian
Artie Kornfeld,english
Aya Sumika,english
Barry Allen,ame
Bert Clay,English
Beth McCarthy-Miller,english
Bill Justice,english
Bill Peet,english
Bram Stoker,english
Brian Austin Green,english
Bud Yorkin,english
Charles F. Wheeler,english
Charlie Naismith,English
Christian Knees,german
Christoph Pfingsten,german
Clarence Darrow,english
Clive Allen,english
Colleen Hanabusa,english
Corinna Halke,german
Creigh Deeds,english
Daniel Budiman,german
Danny Elfman,english
David Coulthard,english
David Ogden Stiers,english
Denny Vrandečić,english
Denny Vrandečić,german
Diego Ulissi,italian
Dimitar Makriev,bulgarian
Dorando Pietri,italian
Doug Gillespie,English
Dylan Bruno,english
Edgar Lungu,english
Edward H. Plumb,english
Elimar Klebs,german
Evaldas Šiškevičius,french
Fedir Bohatyrchuk,russian
Fedir Bohatyrchuk,ukrainian
Felipe Massa,english
Felipe Massa,italian
François Vauglin,french
Frederick Peake,english
Fyodor Khitruk,russian
Galina Tsareva,russian
Georges Wolinski,french
Gus Grissom,english
Gérard Biard,french
Harold Wilson,english
Harold Wilson,esperanto
Heinrich Louis d'Arrest,latin
Hellboy,english
Helmut Recknagel,german
Henri Privat-Livemont,french
Inderpal Grewal,english
Iron Man,english
Iron Man,french
Iron Man,russian
Isaac Haxton,english
Ivor Clay,English
Jacob,canaanite
Jean Reno,castilian
Jean Reno,english
Jean Reno,french
Jean Reno,german
Jean Reno,italian
Jehoshaphat,ancient hebrew
John Cariani,english
John Carnochan,english
Juan José Lobato,castilian
Judy Baar Topinka,english
Kalibak,english
Karsten Möring,german
Knud Kristensen,danish
Kristi Noem,english
Kurds,anatolian turkish
Kurds,arabian
Kurds,farsi language
Kurds,kurdi
L. L. Zamenhof,ashkenazish
L. L. Zamenhof,english
L. L. Zamenhof,esperanto
L. L. Zamenhof,french
L. L. Zamenhof,german
L. L. Zamenhof,greek
L. L. Zamenhof,hebrew
L. L. Zamenhof,latin
L. L. Zamenhof,polish
L. L. Zamenhof,russian
L. L. Zamenhof,volapuk
Lewis Hamilton,english
Lisa Simpson,english
Luke Skywalker,Galactic Basic
László Rajk Jr.,english
László Rajk Jr.,french
Madame Rouge,english
Madame Rouge,french
Marie-Josephte Corriveau,french
Marilyn Monroe,english
Marino Amadori,italian
Mario Abdo Benítez,castilian
Matthew Yang King,english
May Berenbaum,english
Maysoon Zayid,english
Metallo,ame
Michael Tilson Thomas,english
Michał Kwiatkowski,polish
Morbius,english
Mr. Freeze,ame
Nico Rosberg,castilian
Nico Rosberg,english
Nico Rosberg,french
Nico Rosberg,german
Nico Rosberg,italian
Nik Ranieri,italian
Nikolas Cruz,english
Palpatine,Galactic Basic
Peter C. Sutton,english
Peter Sandloff,german
Pierre Molinéris,french
Robert Wagner,english
Romuald Klim,belarus language
Saint George,classic greek
Sam Witwer,english
Sergio Pablos,castilian
Sheila Hicks,english
Songezo Jim,english
Sonja Härdin,svenska
Sonny Colbrelli,italian
Stuart O'Grady,english
Tomasz Marczyński,polish
Verónica Boquete,castilian
Victor Emmanuel II,italian
Vincenzo Nibali,italian
Vladimir Putin,english
Vladimir Putin,german
Vladimir Putin,russian
Wernher von Braun,english
Wernher von Braun,german
Óscar Sevilla,castilian
