Subject,Object
Acorn,112
Ada & Alice,48
Albatross,18
Amity,51
Anna Maria,70
Antelope,29
Atalanta,34
Bee,15
Bee,43
Borkener See,35000000
Bristol Trader,30
Conovium,34
Crater Lake,17460000000
Dovey Belle,84
Esch-sur-Sûre Dam,34000
Fairy,240
Faithful Mother,40
Heart of Oak,34
John & Ann,46
Lake Bolsena,9.2
Lake Constance,47700000000
Lake Constance,48
Lake Constance,48522000000
Lake Dukan,6800
Lake Maggiore,37000
Lake Neuchâtel,14000
Lake Shala,36.7
Major Nanney,43
MARY & ELLEN,54
Moon,21968000000
New Diligence,40
Pacific,103
Prima Donna,130
Salathiel,54
Summer Cloud,91
Swallow,91
Tignes Dam,632000
