Subject,Object
10th Chess Olympiad,1952-08-31
10th Landtag of Bavaria,1986-10-22
1120s,1129-12-31
11th Landtag of Bavaria,1990-10-24
12th Landtag of Bavaria,1994-09-25
13th Landtag of Bavaria,1998-09-28
14th Chess Olympiad,1960-11-09
14th Landtag of Bavaria,2003-10-06
1896 Cedar Keys hurricane,1896-09-30
1928 3-cushion world championship,1928-05-09
1929 3-cushion world championship,1929-06-10
1948,1948-12-31
1953 European Rowing Championships,1953-08-16
1962 European Athletics Championships,1962-09-16
1962 Malaysia Open Badminton Championships,1962-09-09
1963 Uber Cup,1963-04-06
1964 World 3-cushion championship,1964-06-28
1966 Uber Cup,1966-05-21
1968 European Indoor Games,1968-03-10
1969 European Indoor Games,1969-03-09
1969 Tirreno–Adriatico,1969-03-15
1972 Tirreno–Adriatico,1972-03-17
1975 Uber Cup,1975-06-06
1978 Uber Cup,1978-05-20
1979 Formula One season,1979-10-07
1980 European Athletics Indoor Championships,1980-03-02
1981 Tirreno–Adriatico,1981-03-19
1981 Uber Cup,1981-05-31
1983 European Athletics Indoor Championships,1983-03-06
1986 European Athletics Indoor Championships,1986-02-23
1987 Dow Chemical Classic,1987-06-14
1988 European Athletics Indoor Championships,1988-03-06
1988 Spanish Open,1988-05-01
1989 Spanish Open,1989-04-30
1992 Internationaux de Strasbourg,1992-05-24
1993 Internationaux de Strasbourg,1993-05-23
1994 Open Gaz de France,1994-02-20
1994 Winter Olympics,1994-02-27
1995 UCI Road World Championships,1995-10-08
1996 WTA German Open,1996-05-19
1998 Direct Line International Championships,1998-06-20
1998 Open Gaz de France,1998-02-15
1998 Páginas Amarillas Open,1998-05-23
1999 Direct Line International Championships,1999-06-19
1st German Bundestag,1953-10-06
2000 African Badminton Championships,2000-07-30
2000 Czech International Badminton Championships,2000-10-01
2000 Direct Line International Championships,2000-06-24
2000 Energis Dutch Open,2000-07-23
2001 Britannic Asset Management International Championships,2001-06-23
2001 Czech International Badminton Championships,2001-10-07
2001 Energis Open,2001-07-22
2002 Czech International Badminton Championships,2002-10-06
2002 Energis Open,2002-07-21
2003 Czech International Badminton Championships,2003-10-05
2003 Madrid Trofeo Union Fenosa,2003-05-24
2003 MasterCard German Open,2003-05-11
2003 Priority Telecom Open,2003-07-20
2004 Czech International Badminton Championships,2004-10-03
2004 Ladies German Open,2004-05-09
2004 Open Gaz de France,2004-02-15
2005 Czech International Badminton Championships,2005-10-02
2005 European Athletics Indoor Championships,2005-03-06
2005 Toray Pan Pacific Open,2005-02-06
2006 Czech International Badminton Championships,2006-10-02
2006 Tirreno–Adriatico,2006-03-14
2006 UCI Road World Championships,2006-09-24
2006–07 Celtic League,2007-05-12
2007 European Athletics Indoor Championships,2007-03-04
2007 Tirreno–Adriatico,2007-03-20
2007–08 Celtic League,2008-05-10
2008 French Road Cycling Cup,2008-10-09
2008 Toray Pan Pacific Open,2008-09-21
2008 Vuelta a la Independencia Nacional,2008-03-02
2008–09 Celtic League,2009-05-17
2009 African Badminton Championships,2009-04-24
2009 Copa Sony Ericsson Colsanitas,2009-02-22
2009 Legg Mason Tennis Classic,2009-08-09
2009–10 Celtic League,2010-05-29
2010 Badminton World Championships,2010-08-29
2010 European Athletics Championships,2010-08-01
2010 Open GDF Suez,2010-02-14
2010–11 Celtic League,2011-05-28
2011 African Badminton Championships,2011-05-12
2011 Badminton World Championships,2011-08-14
2011 Toray Pan Pacific Open,2011-10-01
2011 UCI Road World Championships,2011-09-25
2011 Vuelta a la Independencia Nacional,2011-02-27
2011–12 Pro 12,2012-05-27
2012 Copa Sony Ericsson Colsanitas,2012-02-19
2012 Danmark Rundt,2012-08-26
2012 Eneco Tour,2012-08-12
2012 New Haven Open at Yale,2012-08-25
2012 Toray Pan Pacific Open,2012-09-29
2012 UCI Road World Championships,2012-09-23
2012–13 Pro 12,2013-05-25
2013 Badminton World Championships,2013-08-11
2013 Danmark Rundt,2013-08-04
2013 Eneco Tour,2013-08-18
2013 Giro d'Italia,2013-05-26
2013 New Haven Open at Yale,2013-08-24
2013–14 Pro 12,2014-05-31
2014 Badminton World Championships,2014-08-31
2014 Connecticut Open,2014-08-24
2014 Danmark Rundt,2014-08-10
2014 Giro d'Italia,2014-06-01
2014 Indonesia Super Series Premier,2014-06-22
2014 Malaysia Super Series Premier,2014-01-19
2014–15 Pro12,2015-05-30
2015 ATP Challenger 2001 Team Padova,2015-07-05
2015 Badminton World Championships,2015-08-16
2015 Connecticut Open,2015-08-29
2015 Danmark Rundt,2015-08-08
2015 Gimcheon Open ATP Challenger,2015-06-07
2015 Heilbronner Neckarcup,2015-05-17
2015 Indonesia Super Series Premier,2015-06-07
2015 Malaysia Super Series Premier,2015-04-05
2015 MercedesCup,2015-06-14
2015 Nielsen Pro Tennis Championships,2015-07-11
2015 OEC Kaohsiung,2015-09-27
2015 Presidential Tour of Turkey,2015-05-03
2015 Tour of Belgium,2015-05-31
2015–16 Cypriot First Division,2016-05-15
2015–16 Pro12,2016-05-28
2016 Connecticut Open,2016-08-27
2016 Indonesia Open Superseries Premier,2016-06-05
2016 Malaysia Super Series Premier,2016-04-10
2016 MercedesCup,2016-06-13
2016 Presidential Tour of Turkey,2016-05-01
2016 Toray Pan Pacific Open,2016-09-25
2016 Tour de France,2016-07-24
2016 Tour de l'Ain,2016-08-13
2016 Tour de Romandie,2016-05-01
2016 Tour of Belgium,2016-05-29
