Subject,Object
101 Piscium,Pisces
16 Camelopardalis,Camelopardalis
18 Ursae Majoris,Ursa Major
20 Camelopardalis,Camelopardalis
26 Canis Majoris,Canis Major
28 Cancri,Cancer
28 Librae,Libra
2MASS J05353270-0630181,Orion
2MASS J08274034+2441411,Cancer
2MASS J08294046-4251430,Vela
2MASS J09255597+0649540,Leo
2QZ J133326.9-021616,Virgo
39 Ceti,Cetus
39 Draconis,dra
39 Draconis,Draco
3C 371,Draco
4 Ceti,Pisces
40 Eridani A,Eridanus
42 Draconis b,Draco
49 Librae,Libra
50 Librae,Libra
59 Orionis,Orion
6 Draconis,dra
6 Draconis,Draco
89 Herculis,Hercules
[CWB2011] WLTV J045346.27-030329.0,Orion
[CWB2011] WLTV J045356.04-030619.7,Orion
[CWB2011] WLTV J160429.34+431016.8,Hercules
[DCD2013] CSS J122638.1+093409,Virgo
[DCD2013] CSS J130408.0+073718,Virgo
[DCD2013] CSS J131106.8-030007,Virgo
[DCD2013] CSS J131216.4+042216,Virgo
[DCD2013] CSS J132745.4+054157,Virgo
[DCD2013] CSS J132820.0+060507,Virgo
[DCD2013] CSS J133849.5+084607,Boötes
[DCD2013] CSS J134315.7+094544,Boötes
[DCD2013] CSS J134844.7+010227,Virgo
[DCD2013] CSS J135822.4-024448,Virgo
[FK2002] 229,Boötes
[FK2002] 6,Cetus
[FK2002] 84,Hydra
[GTC2005] 6,Crater
[HL2008] 102471,Canes Venatici
[HL2008] 105409,Canes Venatici
[HL2008] 107410,Canes Venatici
[HL2008] 27222,Canes Venatici
[HL2008] 40356,Canes Venatici
[HL2008] 53697,Canes Venatici
[HL2008] 72535,Canes Venatici
[HL2008] 87768,Canes Venatici
[L2004] n 628-1140,Pisces
[L2004] n 628-1885,Pisces
[L2004] n 628-568,Pisces
[L2004] n 628-717,Pisces
[L2004] n 628-896,Pisces
[L2004] n 628-927,Pisces
[L99] n628-1099,Pisces
[L99] n628-1807,Pisces
[L99] n628-681,Pisces
[L99] n628-824,Pisces
[MMF2013] F2 ch2-1-s0020,Ursa Major
[MMF2013] F2 ch2-2-s0032,Ursa Major
[RHS2000] 1-1106,Orion
[SS2011b] F1-37502,Ursa Major
[SS2011b] F2-5628,Ursa Major
[SSF98] V5,Ursa Major
[T98b] 70,Pisces
Abell 2199,her
Alpha Caeli,cae
Alpha Caeli,Caelum
Alpha² Canum Venaticorum,Canes Venatici
ASASSN -14gz,Hercules
BD+08 102,Pisces
Bibhā,Sextans
CL Cam,Camelopardalis
Cocibolca,Sculptor
CSIMon-007536,Monoceros
DCMC J052554.90-694353.8,Dorado
DY Centauri,Centaurus
DY Leo,Leo
Epsilon Coronae Australis,Corona Australis
Epsilon Eridani b,Eridanus
ESO 104-22,Pavo
ESO 104-44,Pavo
ESO 427-14,Canis Major
ESO-HA 1293,Orion
ESO-HA 1497,Orion
Felixvarela,Cetus
FL Lyrae,Lyra
Formosa,Leo
G 115-42,Ursa Major
G 130-68,Andromeda
G 169-29,Hercules
G 210-2,Cygnus
G 253-6,Camelopardalis
G 29-69,Pegasus
G 68-5,Pegasus
G 75-30,Cetus
Gamma Capricorni,Capricornus
Gamma Doradus,dor
Gamma Doradus,Dorado
Gamma Leporis,Lepus
Gliese 174,Taurus
Gliese 208,ori
Gliese 208,Orion
Gliese 436 b,leo
Gliese 777,cyg
Gumala,Sagittarius
GUVV J004033.8-445936.9,Phoenix
