Subject,Object
2007 Tirreno–Adriatico,enrico gasparotto
2007 Tirreno–Adriatico,stephane goubert
2009 Volta ao Algarve,Philippe Gilbert
2010 Volta ao Algarve,Thomas De Gendt
2012 Four Days of Dunkirk,Bert-Jan Lindeman
2013 Danmark Rundt,asbjørn kragh andersen
2013 Danmark Rundt,soren kragh andersen
2014 Danmark Rundt,federico zurlo
2014 Danmark Rundt,mikkel mortensen
2015 Presidential Tour of Turkey,Songezo Jim
2016 Presidential Tour of Turkey,Ilia Koshevoy
2016 Presidential Tour of Turkey,Jaime Rosón
2016 Tour de France,ilnur azatovich zakarin
2016 Tour de France,kristijan durasek
2016 Tour de France,lo squalo
2016 Tour de France,rui costa
2016 Tour de France,serge pauwels
2016 Tour de France,stef clement
2016 Volta a Portugal,bruno duarte ferreira silva
2016 Volta a Portugal,cesar fonte
2016 Volta a Portugal,César Fonte
2016 Volta a Portugal,frederico figueiredo
2016 Volta a Portugal,ivan dario bothia
2017 Clásico RCN,Rafael Montiel
2017 Four Days of Dunkirk,Evaldas Šiškevičius
2017 Ladies Tour of Norway,Ellen van Dijk
2017 Presidential Tour of Turkey,Alessandro Tonelli
2017 Presidential Tour of Turkey,Daniel Martínez
2017 Presidential Tour of Turkey,enrico barbin
2017 Presidential Tour of Turkey,Ilia Koshevoy
2017 Presidential Tour of Turkey,Thomas Deruette
2017 Tirreno–Adriatico,andrey amador
2017 Tirreno–Adriatico,iuri filosi
2017 Tirreno–Adriatico,michal kwiatkowski
2017 Tour de France,Alberto Contador
2017 Tour Down Under,hans jacob bauer
2017 Tour of the Basque Country,fuji
2017 Tour of the Basque Country,jack haig
2017 Tour of the Basque Country,jakob fuglsang
2017 Tour of the Basque Country,matteo montaguti
2017 Tour of the Basque Country,omar fraile
2017 Volta a Catalunya,chris froome
2017 Volta a Catalunya,david gaudu
2017 Volta a Catalunya,thomas de gendt
2017 Volta a Portugal,Rui Sousa
2017 Vuelta a España,rafal majka
2017 Vuelta a España,thomas de gendt
2017 Vuelta a España,tomasz marczynski
2018 Clásico RCN,Diego Andrés Camargo
2018 Deutschland Tour,Matej Mohorič
2018 Deutschland Tour,Vasil Kiryienka
2018 Four Days of Dunkirk,Brice Feillu
2018 Ladies Tour of Norway,Lucinda Brand
2018 Ladies Tour of Norway,Trixi Worrack
2018 Presidential Tour of Turkey,Aimé De Gendt
2018 Presidential Tour of Turkey,Aldemar Reyes
2018 Presidential Tour of Turkey,Diego Rubio
2018 Presidential Tour of Turkey,Feritcan Şamlı
2018 Presidential Tour of Turkey,Yecid Sierra
2018 Settimana Internazionale di Coppi e Bartali,Brice Feillu
2018 Tour Down Under,thomas de gendt
2018 Tour of the Basque Country,david lopez garcia
2018 Tour of the Basque Country,gregor muehlberger
2018 Tour of the Basque Country,jonathan lastra
2018 Tour of the Basque Country,mark padun
2018 Tour of the Basque Country,thomas de gendt
2018 Volta a Catalunya,dan martin
2018 Volta a Catalunya,daryl impey
2018 Volta a Catalunya,enric mas
2018 Volta a Catalunya,marc soler
2018 Vuelta a Andalucía,diego rubio
2018 Vuelta a Andalucía,garikoitz bravo
2018 Vuelta a Andalucía,guillaume martin
2018 Vuelta a Andalucía,luis leon sanchez
2018 Vuelta a Andalucía,Luis León Sánchez
2018 Vuelta a Andalucía,marco minnaard
2018 Vuelta a Andalucía,romain sicard
2018 Vuelta a Andalucía,álvaro cuadros
2018 Vuelta a España,michael russell woods
2018 Vuelta a España,michal kwiatkowski
2019 Deutschland Tour,Alexey Lutsenko
2019 Deutschland Tour,Jenthe Biermans
2019 Ladies Tour of Norway,Demi Vollering
2019 Presidential Tour of Turkey,Lindsay De Vylder
2019 Presidential Tour of Turkey,Lucas De Rossi
2019 Presidential Tour of Turkey,Umberto Marengo
2019 Settimana Internazionale di Coppi e Bartali,Giovanni Visconti
2019 Tour de Langkawi,daniel savini
2019 Tour de Langkawi,hernan aguirre
2019 Tour de Langkawi,marcus culey
2019 Tour de Langkawi,nariyuki masuda
2019 Tour de Langkawi,nik mohamad azman zulkifli
2019 Tour de Langkawi,soon young kwon
Volta a Portugal de 2019,David Ribeiro
