Subject,Object
87 Sylvia,0.0943375721508
Callirrhoe,0.2796
Chaldene,0.2916
Dia,0.21
Epsilon Eridani b,0.044
Epsilon Eridani b,0.055
Epsilon Eridani b,0.07
Epsilon Eridani b,0.26
Epsilon Eridani b,0.608
Epsilon Eridani b,0.702
Erinome,0.266
Euporie,0.1432
Gliese 436 b,0.12
Gliese 436 b,0.13827
Gliese 436 b,0.145
Gliese 436 b,0.1495
Gliese 436 b,0.15
Gliese 436 b,0.152
Gliese 436 b,0.16
Gliese 436 b,0.1616
Gliese 436 b,0.1912
Gliese 436 b,0.2
Gliese 436 b,0.207
HD 109749 b,0
HD 109749 b,0.01
HD 109749 b,0.0451
HD 149026 b,0
HD 149026 b,0.0028
HD 149026 b,0.013
HD 149026 b,0.051
Himalia,0.16
Isonoe,0.246
Kallichore,0.2041
Lysithea,0.11
Mneme,0.227
Moon,0.054908
Moon,0.0567
Praxidike,0.184
Sentinel-1B,0.0018249
Sinope,0.25
Sponde,0.3121
Themisto,0.2006
