Subject,Object
Apollo 13,1970-04-11
Apollo 14,1971-01-31
Apollo 15,1971-07-26
Apollo 17,1972-12-07
BSAT-4a,2017-09-29
CHEOPS,2019-12-18
Gemini 2,1965-01-19
HYLAS-4,2018-04-05
INSAT-1C,1988-07-21
INSAT-3B,2000-03-21
IRNSS-1I,2018-04-11
James Webb Space Telescope,2021-12-25
Kosmos 1001,1978-04-04
Kosmos 1074,1979-01-31
Kosmos 212,1968-04-14
Kosmos 573,1973-06-15
Kosmos 613,1973-11-30
Kosmos 638,1974-04-03
Kosmos 670,1974-08-06
Kosmos 672,1974-08-12
Kosmos 772,1975-09-29
Mercury-Redstone 2,1961-01-31
Mercury-Redstone 4,1961-07-21
MESSENGER,2004-08-03
Mohammed VI - B,2018-11-21
SAOCOM 1A,2018-10-08
Sentinel-1B,2016-04-25
Sentinel-3A,2016-02-16
Sentinel-3B,2018-04-25
SES-14,2018-01-25
Soyuz 2,1968-10-25
Soyuz T-1,1979-12-16
Soyuz TM-1,1986-05-21
Soyuz TM-14,1992-03-17
Soyuz TM-19,1994-07-01
Soyuz TM-2,1987-02-05
Soyuz TM-20,1994-10-03
Soyuz TM-21,1995-03-14
Soyuz TM-22,1995-09-03
Soyuz TM-23,1996-02-21
Soyuz TM-3,1987-07-22
Soyuz TM-7,1988-11-26
Soyuz TMA-11,2007-10-10
Soyuz TMA-2,2003-04-26
Soyuz TMA-9,2006-09-18
Superbird-B3,2018-04-05
