Subject,Object
Artega GT,Artega Automobile
Aston Martin DB4 GT Zagato,Aston Martin Lagonda
Aston Martin V8 Zagato,Aston Martin Lagonda
Aston Martin Vantage,Aston Martin Lagonda
Chevrolet SSR,Chevrolet
Craftsman 172-171840,Craftsman
DeWalt DW304P,DeWALT
DeWalt DW308M,DeWALT
DeWalt DW309K,DeWALT
DeWalt DW310,DeWALT
DeWalt DW311,DeWALT
Ferrari GTC4Lusso,Ferrari
Makita JR3030T,Makita
McLaren 570S,McLaren Automotive
McLaren 650S,McLaren Automotive
Milwaukee 6509-22,Milwaukee Electric Tool Corporation
Milwaukee 6520-21,Milwaukee Electric Tool Corporation
Milwaukee 6521-21,Milwaukee Electric Tool Corporation
Milwaukee 6537-22,Milwaukee Electric Tool Corporation
Porsche 2020,Porsche
Ryobi RJ161V,Ryobi
Tesla Model 3,Tesla
Triumph TR3,Triumph
