Subject,Object
Abraham,haran
Abraham,nahor
Aeëtes,pasiphaë
Aeëtes,perses
Angel,Ryan
Baldur,Thor
Barney Stockman,Baxter Stockman
Barry Allen,cobalt blue
Bart Simpson,Hugo Simpson
Bragi,balder
Bragi,donar
Bragi,hermod
Bragi,hodhr
Bragi,meili
Bragi,vidar
Bragi,váli
Bram Stoker,dr. george stoker
Bram Stoker,"sir thornley stoker, 1st baronet"
Bram Stoker,thomas stoker
Delirium,Destruction
Epimetheus,Prometheus
Faramir,boromir
Glorious Godfrey,amazing grace
Ishmael,bakol
Ishmael,isaac
Jacob,edom
Jokshan,bakol
Judy Jetson,Elroy Jetson
Kalibak,grail
Kalibak,grayven
Kalibak,orion
Kazuo Saki,Shredder
Krishna,balabhadra
Krishna,Balarama
Krishna,bhadrā
Levi,asher
Levi,ben oni
Levi,dan
Levi,dinah
Levi,gad
Levi,issachar
Levi,joseph
Levi,judah
Levi,naftali
Levi,reuben
Levi,simeon
Levi,zebulun
Lisa Simpson,Hugo Simpson
Luke Skywalker,general organa
Martian Manhunter,Ma'alefa'ak
Oceanus,Hyperion
Prometheus,Epimetheus
Rama,Lakshmana
Rickon Stark,Sansa Stark
Sita,Urmila
Thor,balder
Thor,Bragi
Thor,hermod
Thor,Hodhr
Thor,meili
Thor,vidar
Thor,váli
Tomas Pettersson,gösta pettersson
Zach,Walt
Zeus,Hades
Éowyn,éomer
