Subject,Object
Alberta,agatised wood
Alberta,altai fescue
Alberta,ammolite
Alberta,arctic rose
Alberta,bighorn sheep
Alberta,bubo virginianus
Alberta,bull trout
Alberta,Great Horned Owl
Alberta,lodgepole pine
Aomori Prefecture,apple tree
Australia,acacia pycnantha
Australia,opal
Fukuoka,camphor laurel
Israel,olea europaea
Kagoshima,camphor laurel
Kagoshima,nerium oleander
Kagoshima Prefecture,camphor laurel
Maine,black-capped chickadee
Massachusetts,black-capped chickadee
Quebec,arctic owl
Quebec,betula alleghaniensis
Quebec,blue flag iris
Quebec,fleur-de-lis
Quebec,Iris versicolor
Quebec,limenitis arthemis arthemis
Thailand,bactyrilobium fistula
