Subject,Object
Bang Krabue Intersection,Sam Sen Road
Bang Lamphu Intersection,Sam Sen Road
British Columbia Highway 3,banff–windermere parkway
British Columbia Highway 3,british columbia highway 1
British Columbia Highway 3,british columbia highway 21
British Columbia Highway 3,british columbia highway 22
British Columbia Highway 3,british columbia highway 33
British Columbia Highway 3,british columbia highway 395
British Columbia Highway 3,british columbia highway 3a
British Columbia Highway 3,british columbia highway 3b
British Columbia Highway 3,british columbia highway 41
British Columbia Highway 3,british columbia highway 43
British Columbia Highway 3,british columbia highway 5
British Columbia Highway 3,british columbia highway 5a
British Columbia Highway 3,british columbia highway 6
British Columbia Highway 3,british columbia highway 95
British Columbia Highway 3,british columbia highway 95a
British Columbia Highway 3,british columbia highway 97
Capital Airport Express,Line 2
Elephant Square,London Road
Holborn Circus,Charterhouse Street
Hua Lamphong intersection,Rama IV street
Japan National Route 197,higashi-kyushu expressway
Japan National Route 197,japan national route 217
Japan National Route 197,japan national route 320
Japan National Route 197,japan national route 378
Japan National Route 197,japan national route 439
Japan National Route 197,japan national route 440
Japan National Route 197,japan national route 441
Japan National Route 197,japan national route 494
Japan National Route 197,japan national route 56
Japan National Route 197,matsuyama expressway
Japan National Route 197,roadside station fusegasaka
Japan National Route 197,roadside station ikata kirarakan
Japan National Route 197,roadside station kinahaiya shirokawa
Japan National Route 197,roadside station sadamisaki hanto museum
Japan National Route 197,roadside station saga-no-seki
Japan National Route 197,roadside station seiryu-no-sato hijikawa
Japan National Route 197,roadside station yusuhara
Japan National Route 269,japan national route 220
Japan National Route 269,japan national route 448
Japan National Route 269,kagoshima prefectural road route 63
Japan National Route 269,kagoshima prefectural road route 64
Japan National Route 269,kinko nishiki-no-sato
Japan National Route 269,miyakonojo-shibushi road
Japan National Route 269,osumi jukan road
Japan National Route 269,roadside station nejime
Japan National Route 269,roadside station osumi yagorodensetsu-no-sato
Japan National Route 269,roadside station yamagawa-minato iokaido
Japan National Route 269,roadside station yamanokuchi
Japan National Route 295,higashi-kanto expressway
Japan National Route 295,shin-kuko expressway
Japan National Route 317,Japan National Route 11
Japan National Route 338,japan national route 279
Japan National Route 338,japan national route 394
Japan National Route 338,michi-no-eki wakinosawa
Japan National Route 350,Japan National Route 113
Japan National Route 350,Japan National Route 116
Japan National Route 350,japan national route 17
Japan National Route 350,japan national route 289
Japan National Route 350,japan national route 402
Japan National Route 350,port of ogi
Japan National Route 350,port of ryōtsu
Japan National Route 436,kagawa prefectural road route 26
Japan National Route 436,roadside station in Japan
Japan National Route 436,roadside station shōdoshima olive park
Japan National Route 436,shodo island
Japan National Route 436,shodoshima olive park
Japan National Route 499,Japan National Route 324
Japan National Route 57,japan national route 10
Japan National Route 57,japan national route 207
Japan National Route 57,japan national route 212
Japan National Route 57,japan national route 218
Japan National Route 57,japan national route 219
Japan National Route 57,japan national route 251
Japan National Route 57,japan national route 265
Japan National Route 57,japan national route 266
Japan National Route 57,japan national route 3
Japan National Route 57,japan national route 324
Japan National Route 57,japan national route 325
Japan National Route 57,japan national route 34
Japan National Route 57,japan national route 443
Japan National Route 57,japan national route 445
Japan National Route 57,japan national route 501
Japan National Route 57,japan national route 502
Japan National Route 57,kumamoto prefectural road route 28
Japan National Route 57,kumamoto prefectural road route 38
Japan National Route 57,kumamoto prefectural road route 50
Japan National Route 57,kyushu expressway
Japan National Route 57,michinoeki sugo
Japan National Route 57,nagasaki expressway
Japan National Route 57,naka-kyushu odan road
Japan National Route 57,roadside station asaji
Japan National Route 57,roadside station aso
Japan National Route 57,roadside station namino
Japan National Route 57,roadside station ozu
Japan National Route 57,roadside station uto marina
Kaigan Line,JR Kobe Line
Kasat Suek Intersection,Rama I road
Kurfürstendamm,Fasanenstraße
Kurfürstendamm,Tauentzienstraße
Kūkō Line,Sanyo Shinkansen
Line 1,Chengdu–Kunming railway
Line 10,Line 4
Line 13,Line 4
Line 7,Line 2
Line 8,Line 2
Line 9,Line 4
Maitri Chit Intersection,Rama IV street
Malmö Isstadion,baltiska hallen
Meijō Line,Yutorito Line
Mills Junction,Utah State Route 78
Namboku Line,Sasshō Line
Namboku Line,Tōhoku Main Line
Nana intersection,Sukhumvit Road
Narita interchange,Japan National Route 295
Ontario Highway 11,highway 631
Ontario Highway 11,ontario highway 583
Osaka Metro Chūō Line,Nagahori Tsurumi-ryokuchi Line
Ratchawong Intersection,Yaowarat Road
Si Phraya Intersection,Charoen Krung Road
Sukhumvit Road,asok
Sukhumvit Road,bang na expressway
Sukhumvit Road,bang pakong - chachoengsao road
Sukhumvit Road,chaloem maha nakhon expressway
Sukhumvit Road,chalong rat expressway
Sukhumvit Road,debaratna road
Sukhumvit Road,m7
Sukhumvit Road,national road 48
Sukhumvit Road,north pattaya road
Sukhumvit Road,old paknam railway road
Sukhumvit Road,on nut road
Sukhumvit Road,phloen chit road
Sukhumvit Road,raksakchamul road
Sukhumvit Road,rama iv street
Sukhumvit Road,ratchadaphisek road
Sukhumvit Road,sai luat road
Sukhumvit Road,sanphawut road
Sukhumvit Road,satyr road
Sukhumvit Road,soi prasan mit
Sukhumvit Road,srinagarindra road
Sukhumvit Road,taksin road
Sukhumvit Road,thailand route 317
Sukhumvit Road,thailand route 3256
Sukhumvit Road,thailand route 331
Sukhumvit Road,thailand route 332
Sukhumvit Road,thailand route 344
Sukhumvit Road,thailand route 36
Sukhumvit Road,thailand route 361
Sukhumvit Road,thanon udom suk
Tuek Chai Intersection,Ratchawithi Road
Unter den Linden,Glinkastraße
Unter den Linden,Schlossbrücke
Uphaichetsaduthit intersection,Ratchawithi Road
