Subject,Object
2MASS J03401184+3155233,-0.407
2MASS J08274034+2441411,-0.74
2MASS J09255597+0649540,-0.55
2MASS J13264031-4726599,-2.13
2MASS J18035351-2421237,-0.05
2MASS J18042772-2424321,-0.07
39 Ceti,-0.38
39 Comae Berenices,-0.31
6 Draconis,-0.21
BD-06 1250,-0.17
CL Cam,-0.06
Cl* NGC 5139 L 1019,-1.51
Cl* NGC 5139 L 1076,-1.9
Cl* NGC 5139 L 1078,-1.88
Cl* NGC 5139 L 1352,-1.84
Cl* NGC 5139 L 1754,-1.92
Cl* NGC 5139 L 683,-1.84
Cl* NGC 5139 L 823,-1.66
Cl* NGC 5139 LEID 23042,-1.84
Cl* NGC 5139 LEID 35035,-1.89
Cl* NGC 5139 LEID 36228,-1.77
Cl* NGC 5139 LEID 42508,-1.72
Cl* NGC 5139 LEID 44026,-1.33
Cl* NGC 5139 LEID 89009,-2.0
Delta Tauri3,0.13
DY Leo,-0.5
FL Lyrae,-0.09
Gliese 208,-0.03
Gliese 208,0.04
Gliese 208,0.05
Gliese 208,7.92
Gliese 269,-0.03
HAT-P-7,0.01
HAT-P-7,0.05
HAT-P-7,0.055
HAT-P-7,0.059
HAT-P-7,0.13
HAT-P-7,0.15
HAT-P-7,0.2
HAT-P-7,0.203
HAT-P-7,0.23
HAT-P-7,0.24
HAT-P-7,0.26
HAT-P-7,0.31
HD 102458,0.38
HD 103483,-0.62
HD 112245,0.04
HD 125040,0.04
HD 125040,7.48
HD 165590,7.29
HD 186465,-0.23
HD 193281,-0.68
HD 208313,7.52
HD 23089,-0.28
HD 26015,0.17
HD 27894,0.05
HD 27894,0.2
HD 27894,0.21
HD 27894,0.26
HD 27894,0.3
HD 27894,0.37
HD 36959,-0.01
HD 58661,-0.3
HD 60335,-0.02
HD 96064,-0.02
Kapteyn's Star,-0.082
Kapteyn's Star,-0.4
Kapteyn's Star,-0.5
Kapteyn's Star,-0.532
Kapteyn's Star,-0.59
Kapteyn's Star,-0.84
Kapteyn's Star,-0.86
Kapteyn's Star,-0.9
Kapteyn's Star,-0.99
Kapteyn's Star,-1
KIC 4937056,-0.14
KIC 5024043,-0.136
KIC 5111949,0.15
KIC 5200152,0.106
KIC 7900418,-0.07
LP 415-345,0.2
NGC 2204,-0.24
NGC 2266,-0.44
NGC 2547,-0.14
NGC 6281,0.06
NGC 6819,-0.06
NGC 6819,0.09
Omega Aurigae,-0.12
QW Puppis,-0.35
QW Puppis,-0.37
Sigma Draconis,-0.06
Sigma Draconis,-0.07
Sigma Draconis,-0.08
Sigma Draconis,-0.11
Sigma Draconis,-0.12
Sigma Draconis,-0.15
Sigma Draconis,-0.16
Sigma Draconis,-0.17
Sigma Draconis,-0.172
Sigma Draconis,-0.18
Sigma Draconis,-0.19
Sigma Draconis,-0.199
Sigma Draconis,-0.2
Sigma Draconis,-0.21
Sigma Draconis,-0.22
Sigma Draconis,-0.226
Sigma Draconis,-0.23
Sigma Draconis,-0.24
Sigma Draconis,-0.25
Sigma Draconis,-0.26
Sigma Draconis,-0.27
Sigma Draconis,-0.28
Sigma Draconis,-0.33
Sigma Draconis,7.26
Sigma Draconis,7.33
Sigma Draconis,7.38
TYC 1284-1056-1,0.09
TYC 694-1183-1,0.12
UCAC2 45858420,0.0
UCAC4 437-017603,0.02
UW Canis Majoris,-0.03
UW Canis Majoris,0.21
UW Canis Majoris,0.24
V* AN CrB,-0.31
V* EU Dra,-0.07
V* EW Dra,0.1
V* GR Dra,-0.12
V* V1768 Sgr,-0.12
V* V1779 Sgr,-0.14
V* V1784 Sgr,-0.04
V* V1791 Sgr,-0.04
V897 Her,-0.03
Vega,-0.1
Vega,-0.25
Vega,-0.3
Vega,-0.41
Vega,-0.43
Vega,-0.5
Vega,-0.54
Vega,-0.55
Vega,-0.57
Vega,-0.58
Vega,-0.7
Vega,-0.72
Vega,-0.73
Vega,-0.76
Vega,-0.9
Vega,-1.36
Vega,0
Vega,0.02
Vega,0.05
Vega,0.06
Vega,0.2
